variant,simulation_id,z_mm,Tside_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_side_W_m_K,UA_over_mcp,effectiveness,Qgas_W,Qcore_side_W
fitted_measurement_bias,E73,2.74,750.3979348341358,786.473117628549,296.981,786.4730530395107,46.092722267817265,1321.2017403633643,0.008626351958415657,15.840834207412387,0.9999998680488696,134.23585790684044,6.45169532962619
fitted_measurement_bias,E73,8.220000000000002,757.920995232863,778.9945883431212,786.4730530395107,778.9947073958009,25.689373444551407,970.1855173892816,0.008888410343095786,11.047971992953427,0.999984080598826,-2.159283000310616,3.768807022343107
fitted_measurement_bias,E73,13.700000000000001,758.6309498358934,772.7412095725065,778.9947073958009,772.7413000838449,26.040520615450276,977.1012628041995,0.00891341142128311,11.143176387464607,0.9999855262860895,-1.802930955562232,2.523482621316542
fitted_measurement_bias,E73,19.180000000000003,756.177864446319,767.0435391117312,772.7413000838449,767.0436149216122,26.352742543639827,983.2139786452942,0.008827224327029691,11.227355203294847,0.9999866947944329,-1.640592939620782,1.9432201602852106
fitted_measurement_bias,E73,24.66,752.2533930894717,761.589051922972,767.0436149216122,761.5891189381182,26.649824885419594,988.9991636379675,0.008690499703410718,11.307044406906998,0.999987713929376,-1.5686760346077286,1.6695917201119412
fitted_measurement_bias,E73,30.14,747.6320113608738,756.2281750552631,761.5891189381182,756.2282359562043,26.943383306204364,994.6865147306652,0.008531314417528479,11.385401986065318,0.9999886398845976,-1.539947792407583,1.5373402118528663
fitted_measurement_bias,E73,35.620000000000005,742.6628195851961,750.8851061550326,756.2282359562043,750.8851622643813,27.239357302542007,1000.3918463588144,0.008362330527277395,11.464019704279279,0.9999894987861664,-1.5330495514841622,1.4704759270042564
fitted_measurement_bias,E73,41.1,737.497828073742,745.5167670995636,750.8851622643813,745.5168191523763,27.54111613250149,1006.1794810717472,0.008189068804410006,11.543780736496036,0.9999903038410605,-1.5385069476902902,1.4341091979016292
fitted_measurement_bias,E73,46.580000000000005,732.1971030074153,740.0938249500957,745.5168191523763,740.0938734176374,27.850937453060915,1012.0916721648549,0.00801375944556516,11.62526432608124,0.9999910625864801,-1.5523301140022736,1.4122518620983362
fitted_measurement_bias,E73,52.06,726.7769641867874,734.5918138500635,740.0938734176374,734.5918590770644,28.17072044771244,1018.16263351494,0.007837106412173469,11.708938772874367,0.9999917799870451,-1.5730884640748104,1.3976098017748035
fitted_measurement_bias,E73,57.54,721.2319433544365,728.9868691680616,734.5918590770644,728.9869114310313,28.50234392395909,1024.4254560863035,0.007659089477546235,11.795256531225487,0.999992459759887,-1.600576146683022,1.3868930044925887
fitted_measurement_bias,E73,63.02,715.544654538311,723.253556315835,728.9869114310313,723.2535958476866,28.84786335807928,1030.9157891218492,0.00747932677464897,11.884704736019815,0.9999931049358024,-1.6352059213322607,1.3786620535794254
fitted_measurement_bias,E73,68.50000000000001,709.6900787814685,717.3636401203206,723.2535958476866,717.3636771205038,29.20963883119963,1037.6741056227665,0.0072972375634296795,11.97783617451437,0.9999937180880584,-1.6777363790862183,1.3723417600849737
fitted_measurement_bias,E73,73.98000000000002,703.6372432871203,711.2852682918973,717.3636771205038,711.2853029302303,29.590438184772292,1044.7474148949814,0.007112114477252792,12.07529255492624,0.9999943014144037,-1.7291508590067917,1.3677748352761052
fitted_measurement_bias,E73,79.46000000000002,697.3496481836642,704.9823349040818,711.2853029302303,704.9823673218082,29.993537693487248,1052.1908415498215,0.006923154785019781,12.177825811857552,0.9999948567522078,-1.790603540091785,1.3650317324031496
fitted_measurement_bias,E73,84.94000000000001,690.785026969344,698.4139323782896,704.9823673218082,698.4139626879298,30.42283242383988,1060.0692835808816,0.0067294726063460986,12.28632032862699,0.999995385561328,-1.8633915608230038,1.364355481649188
fitted_measurement_bias,E73,90.42000000000002,683.8946298948676,691.5338824079928,698.4139626879298,691.5339106927589,30.88296358759423,1068.4592590540203,0.006530100478049971,12.401817517956719,0.9999958888901029,-1.948929634713928,1.3662059605252326
fitted_measurement_bias,E73,95.90000000000002,676.621940393656,684.2904070269841,691.5339106927589,684.2904333402278,31.379466983693284,1077.4509803144422,0.006323980351437671,12.525543204063451,0.9999963673320387,-2.0487070729039725,1.3714306215878405
fitted_measurement_bias,E73,101.38000000000001,668.9003980713568,676.6261011294075,684.2904333402278,676.6261254944886,31.918942107025504,1087.150601891349,0.006109935791325782,12.658936940574865,0.9999968209779521,-2.164199156292297,1.3816667990778344
fitted_measurement_bias,E73,106.86000000000001,660.6491040845372,668.4785526302536,676.6261254944886,668.4785750412301,32.50923142379835,1097.6823999291798,0.005886604176292244,12.803679773358718,0.9999972493677768,-2.2966814598190277,1.400220669810996
fitted_measurement_bias,E73,112.34,651.7642786137778,659.7823273619161,668.4785750412301,659.7823477855163,33.159575067138256,1109.1902153546325,0.00565228362376208,12.96171108852247,0.9999976514468224,-2.446844567324807,1.4339499804028788
fitted_measurement_bias,E73,117.82000000000002,642.101751472306,650.4737937311608,659.7823477855163,650.4738121105955,33.88064875725964,1121.8365260779392,0.005404603606992824,13.135211960316715,0.9999980255327845,-2.614000505697498,1.4972582744404375
fitted_measurement_bias,E73,123.30000000000003,631.4406675087132,640.5018110272359,650.4738121105955,640.5018272885508,34.684259331827036,1135.7953394246235,0.0051398439043052096,13.326502869341933,0.9999983693027427,-2.7944561736317453,1.620497327835553
fitted_measurement_bias,E73,128.78,619.4083338221127,629.8504517428565,640.5018272885508,629.8504658046476,35.58216723716685,1151.230260898103,0.004851582444670918,13.537738335305589,0.9999986798145454,-2.9781942037573983,1.8674711589015753
fitted_measurement_bias,E73,134.26000000000002,605.326186736647,618.5862677186043,629.8504658046476,618.5862795056566,36.5828182715187,1168.2384736246845,0.004528148588055679,13.770138274049817,0.9999989535826482,-3.142134976238778,2.3714364256806486
