variant,simulation_id,z_mm,Tside_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_side_W_m_K,UA_over_mcp,effectiveness,Qgas_W,Qcore_side_W
fitted_measurement_bias,E74,2.74,877.4737251805526,938.2488147093477,296.54699999999997,937.979628130958,14.230214172382736,450.68600380567796,0.013792870094966771,7.776474272571621,0.9995805114272402,122.22898015255669,10.869033249396704
fitted_measurement_bias,E74,8.220000000000002,891.1909252529831,924.3104927461634,937.979628130958,924.3856686849664,7.507043301889544,322.2099895882198,0.014449890290080003,5.203064461586586,0.9945003150026148,-2.76794574545081,5.923112299463717
fitted_measurement_bias,E74,13.700000000000001,892.2931482290451,912.9349970184496,924.3856686849664,912.9936897604982,7.666796711147704,325.78595095073837,0.014503571405635646,5.273487593731635,0.9948742970056312,-2.314010925473897,3.6915937526469187
fitted_measurement_bias,E74,19.180000000000003,887.7252597279789,902.695463952637,912.9936897604982,902.7450550836387,7.809438115591491,328.9479054401133,0.014281966698283365,5.335914900424497,0.9951844976089166,-2.077380507152576,2.677275323321008
fitted_measurement_bias,E74,24.66,880.6170244901434,892.9692198445383,902.7450550836387,893.013604558536,7.944819191813634,331.92267553018615,0.013941628777737436,5.394773696829196,0.9954597522449875,-1.9686707064044127,2.209069917475831
fitted_measurement_bias,E74,30.14,872.365234412923,883.4693495475037,893.013604558536,883.5102489473381,8.078630472769165,334.83852002874863,0.01355337117648349,5.452579293968245,0.995714762463165,-1.9188552434561525,1.9858629174985294
fitted_measurement_bias,E74,35.620000000000005,863.586745303006,874.0584247438678,883.5102489473381,874.0966465349906,8.21369771549082,337.7577590126415,0.013148317630947478,5.510557238053488,0.9959561466337099,-1.8971316843145847,1.8727579490578163
fitted_measurement_bias,E74,41.1,854.5481129003628,864.6652071258575,874.0966465349906,864.7011688309514,8.351546453678687,340.71294789214136,0.012739777451649266,5.569349380572871,0.9961870395881379,-1.8898827022172269,1.8093438344024377
fitted_measurement_bias,E74,46.580000000000005,845.3581692908588,855.2472547091847,864.7011688309514,855.2812031263131,8.493136540452753,343.723621889086,0.012333165086290405,5.629341898206268,0.9964090622475353,-1.8911800748609524,1.7685666784083156
fitted_measurement_bias,E74,52.06,836.0541225281962,845.7740517624223,855.2812031263131,845.806155816603,8.6392063886578,346.8040303369623,0.011930412535644357,5.690817248917465,0.9966231678710185,-1.8985528571022763,1.7383147412482527
fitted_measurement_bias,E74,57.54,826.6399823146045,836.2193321500677,845.806155816603,836.2497223189431,8.790438023726983,349.9667693522217,0.011531916905205594,5.754025736075643,0.9968300064825885,-1.9110966851592734,1.7131734840130695
