variant,simulation_id,z_mm,Tside_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_side_W_m_K,UA_over_mcp,effectiveness,Qgas_W,Qcore_side_W
fitted_measurement_bias,E75,2.74,961.7951388379653,1045.164431455998,296.71049999999997,1039.0236478493373,6.433949860036132,216.85587765350556,0.018163519989697355,4.803057296894008,0.9917953753082507,110.19766492796593,14.909786566661538
fitted_measurement_bias,E75,8.220000000000002,981.0348422102247,1024.4852179653183,1039.0236478493373,1025.1124573882748,3.2929869757292236,152.65429014416964,0.019275496744103088,3.1432224367482267,0.9568564536913335,-2.221416553170977,7.77067680923999
fitted_measurement_bias,E75,13.700000000000001,982.3823098428564,1008.335554418762,1025.1124573882748,1009.0259899641965,3.3711093020069414,154.5463677752153,0.01935503153025261,3.19043577249168,0.9588460667210652,-2.5621307517129166,4.641485194219081
fitted_measurement_bias,E75,19.180000000000003,975.8149239769423,993.9016716253103,1009.0259899641965,994.4941839029528,3.4532176160649573,156.512334040052,0.01896944613644939,3.2396876188259185,0.9608238689264358,-2.3083243559214637,3.234638781904518
fitted_measurement_bias,E75,24.66,965.7681704586382,980.2508722210282,994.4941839029528,980.7834087282223,3.531664331552302,158.369520356583,0.01838954343210621,3.2863912665159285,0.9626114685203486,-2.172431802914937,2.590090252716634
fitted_measurement_bias,E75,30.14,954.2029534683032,966.9738343946148,980.7834087282223,967.4670061530916,3.6092721665782928,160.18710701647765,0.017736770738847205,3.332259915029267,0.9642876929756873,-2.1047834206323777,2.2839477570230415
fitted_measurement_bias,E75,35.620000000000005,941.9799531380361,953.8806242749747,967.4670061530916,954.3440059557581,3.687691843512429,162.0043197275834,0.017063859410319373,3.3782721585369724,0.9658936658088649,-2.0691734870698646,2.1283192057863847
fitted_measurement_bias,E75,41.1,929.4714311762948,940.877643526748,954.3440059557581,941.3159950128736,3.767799977667027,163.84111365110746,0.01639307477166756,3.42492911482026,0.967448411667486,-2.049185279443419,2.0398900643003777
fitted_measurement_bias,E75,46.580000000000005,916.8326608266649,927.913465753105,941.3159950128736,928.3294647961345,3.8501241734110097,165.70875118826507,0.015733397354254202,3.47251575900805,0.968961153901134,-2.037633904465354,1.9816941136465693
fitted_measurement_bias,E75,52.06,904.1221672117242,914.9547914503053,928.3294647961345,915.3501891206993,3.9350493424234134,167.6148420017816,0.015088068087575679,3.521226129775368,0.9704368353401824,-2.0314251351288046,1.9373094131202069
fitted_measurement_bias,E75,57.54,891.3549502542999,901.9757429379904,915.3501891206993,902.3518522621933,4.0229148711961455,169.56566598702696,0.014457870329357126,3.5712213070189764,0.9718785122714642,-2.029274287273278,1.8994254012458085
fitted_measurement_bias,E75,63.02,878.5260246038488,888.9530798503749,902.3518522621933,889.3109826959072,4.114061951292139,171.56726548388266,0.013842552410673583,3.6226568023088026,0.9732883853436782,-2.0306991961546785,1.8647773462199944
fitted_measurement_bias,E75,68.50000000000001,865.6208128057591,875.8640506445267,889.3109826959072,876.2046851415987,4.2088586157376815,173.62598711559195,0.013241444147525327,3.675696212401041,0.9746682369056077,-2.035574255166925,1.8319033919035872
fitted_measurement_bias,E75,73.98000000000002,852.6197057189945,862.6854289006226,876.2046851415987,863.0096259605542,4.307715142236305,175.74878145604325,0.01265372467224592,3.7305187957481944,0.9760196083162441,-2.043931050673758,1.800156623191859
fitted_measurement_bias,E75,79.46000000000002,839.5000079043848,849.3930992413938,863.0096259605542,849.7015971566685,4.411095669088479,177.9434000720528,0.012078538745706045,3.7873244482001636,0.9773438614973164,-2.0558665212650458,1.7692830979758951
fitted_measurement_bias,E75,84.94000000000001,826.2366442514203,835.9619273815517,849.7015971566685,836.2553766864228,4.51952872761137,180.21855246501917,0.011515045018896726,3.846337633467364,0.9786421864808941,-2.071496145996847,1.7392722334224213
fitted_measurement_bias,E75,90.42000000000002,812.8021272390674,822.36582994666,836.2553766864228,822.6447934364139,4.633617856105447,182.58404834003008,0.010962428600561099,3.9078108909284137,0.9799155800415541,-2.0909220304060416,1.7103751474840494
fitted_measurement_bias,E75,95.90000000000002,799.16576122845,808.5780772141222,822.6447934364139,808.84302658776,4.754052476721462,185.0509281953376,0.010419884147315128,3.9720279694024376,0.9811648028259816,-2.1141970639575436,1.6833011056878555
fitted_measurement_bias,E75,101.38000000000001,785.2915358518134,794.5719942952462,808.84302658776,794.8233027343899,4.881618070299739,187.63156170044323,0.009886556043904014,4.03930602197022,0.9823903110866403,-2.141264932341534,1.6597196676036854
fitted_measurement_bias,E75,106.86000000000001,771.1332966584732,780.3224576253854,794.8233027343899,780.5603853630623,5.017202494104551,190.33965174835905,0.00936139672891372,4.109995205727432,0.9835921468101755,-2.171841513729997,1.6433920025095938
fitted_measurement_bias,E75,112.34,756.6240457331269,765.8090557894675,780.5603853630623,766.0337222298305,5.161790376893069,193.18999252189883,0.008842859008554306,4.18447168333102,0.9847697497881729,-2.205167924617045,1.6426496525539298
fitted_measurement_bias,E75,117.82000000000002,741.6525855035351,751.0227791540651,766.0337222298305,751.2341089616104,5.316426213885529,196.19762897962326,0.008328251434946518,4.263114770394474,0.9859216168845176,-2.2394888561146007,1.6757679360166635
fitted_measurement_bias,E75,123.30000000000003,726.0130887924389,735.9802041069989,751.2341089616104,736.1778236378384,5.482100766450949,199.37561294837695,0.007812420918168683,4.346247184588843,0.9870446595332134,-2.2709483578430683,1.7825215658990714
fitted_measurement_bias,E75,128.78,709.297419687039,720.7535480571718,736.1778236378384,720.9365884446192,5.659455996014971,202.7295392651688,0.007285131962394506,4.4339910587687985,0.9881329669915336,-2.291259054091229,2.0488170585965837
fitted_measurement_bias,E75,134.26000000000002,690.6684566407356,705.5341633650943,720.9365884446192,705.7008883817251,5.848070023838034,206.2448072420745,0.00672606637532307,4.525934400431921,0.9891754047969687,-2.282805925236534,2.6585869624475085
