variant,simulation_id,z_mm,Tperim_K,Tcore_K,Trear_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_source_W,Qperim_source_W,Qcore_perim_W,Qcore_rear_W,Qperim_rear_W,Qrear_tube_W,Qrear_cavity_W,rear_contact_weight,active_flow_fraction,flange_scale,flange_cool_gain,flange_cool_tau_s,k_core_axial_scale,G_rear_axial_W_K
fitted_energy_accounting,E75,2.74,1077.6675492233362,1308.6013640514448,733.0219135221578,296.71049999999997,1258.5655288514085,10.95953530152128,421.6104672335811,7.47497881446643,0.9999285073849452,146.9359927737698,162.8459395578557,2.5524023038290506,-13.41199975769813,0.3369440697257285,0.00014809367729995057,0.0,0.07835597660201056,0.0016997520250656762,0.9506201048677511,0.10141064362252539,8.895238293380189,129.26355280897602,0.024708964682438057,4.326562280336826
fitted_energy_accounting,E75,8.220000000000002,1096.7935656606016,1252.459192820088,732.962429773755,1258.5655288514085,1205.2981849014188,6.521302621435481,352.7513284613752,7.47497881446643,0.9993817865693655,-8.82508845244301,0.0,2.543710891401016,-9.040630776826536,0.30411327817421324,0.00015633765598128214,0.0,0.07834331227827084,0.0016997520250656762,0.9506201048677511,0.10141064362252539,8.895238293380189,129.26355280897602,0.024708964682438057,4.326562280336826
fitted_energy_accounting,E75,13.700000000000001,1104.4932150676798,1211.0214562553392,732.8510456250198,1205.2981849014188,1165.9571048027126,5.5808377821545525,292.6143205232967,7.47497881446643,0.9979057581016954,-6.475713640448329,0.0,2.5350490748756895,-6.186866769859432,0.5738377252101174,0.00032737279139214315,0.0,0.16055517621854878,0.003484491651384637,0.9506201048677511,0.10141064362252539,8.895238293380189,129.26355280897602,0.024708964682438057,4.326562280336826
fitted_energy_accounting,E75,19.180000000000003,1104.3685702367502,1177.7216648362867,732.6447156004133,1165.9571048027126,1134.3533055328712,5.04605398598826,258.2009696822035,7.47497881446643,0.9957933974451192,-5.175381879707948,0.0,2.526416753473211,-4.260145651374934,1.0893798758325801,0.0006678453011647704,0.0,0.32727927223918096,0.007106852078135713,0.9506201048677511,0.10141064362252539,8.895238293380189,129.26355280897602,0.024708964682438057,4.326562280336826
fitted_energy_accounting,E75,24.66,1098.8368912252,1149.4302665533846,732.2634163773231,1134.3533055328712,1107.5082947795272,4.685302225987083,234.8897475500938,7.47497881446643,0.9932555877728816,-4.376800806960852,0.0,2.5178138267572474,-2.9383238576291513,1.541503825944257,0.0009942762141964896,0.0,0.49358099478111134,0.010729212504886787,0.9506201048677511,0.10141064362252539,8.895238293380189,129.26355280897602,0.024708964682438057,4.326562280336826
fitted_energy_accounting,E75,30.14,1089.5395194636433,1124.1633363400445,731.6416888611172,1107.5082947795272,1083.5388564963146,4.419470488520219,217.59727472713448,7.47497881446643,0.9904319602523537,-3.8925611883217814,0.0,2.509240194633324,-2.0108558978360356,1.9401266662619117,0.0012984843954120127,0.0,0.6591045112561462,0.014351572931637859,0.9506201048677511,0.10141064362252539,8.895238293380189,129.26355280897602,0.024708964682438057,4.326562280336826
fitted_energy_accounting,E75,35.620000000000005,1077.6108473195682,1100.7016799772941,730.7262670744893,1083.5388564963146,1061.2883987073471,4.212946932522547,203.9990017879557,7.47497881446643,0.987411209736628,-3.600041560231548,0.0,2.500695757347745,-1.3410519470307287,2.2902503609957425,0.0015761817282769902,0.0,0.8234026390316133,0.017973933358388938,0.9506201048677511,0.10141064362252539,8.895238293380189,129.26355280897602,0.024708964682438057,4.326562280336826
fitted_energy_accounting,E75,41.1,1063.8534126093168,1078.3275584892015,729.4748217651372,1061.2883987073471,1040.0754304612885,4.04679186816321,192.86110754769456,7.47497881446643,0.9842504101381737,-3.419890455883088,0.0,2.4921804154867617,-0.8406185173808148,2.5947070431887567,0.0018255589291890316,0.0,0.9859611082338938,0.02159629378514001,0.9506201048677511,0.10141064362252539,8.895238293380189,129.26355280897602,0.024708964682438057,4.326562280336826
fitted_energy_accounting,E75,46.580000000000005,1048.8512431689107,1056.6459876171518,727.8551900011435,1040.0754304612885,1019.5239205265063,3.909736979942528,183.46255554558977,7.47497881446643,0.9809876154329122,-3.3015281888232826,0.0,2.4836940699747387,-0.45269728354395883,2.8556733604203464,0.0020464435338590553,0.0,1.1462209393659557,0.02521865421189108,0.9506201048677511,0.10141064362252539,8.895238293380189,129.26355280897602,0.024708964682438057,4.326562280336826
fitted_energy_accounting,E75,52.06,1033.0430447015183,1035.4652084942588,725.8447459564561,1019.5239205265063,999.4502051793653,3.7945184339130047,175.35217684460764,7.47497881446643,0.9776494719438811,-3.213367534578395,0.0,2.4752366220736586,-0.14067260017993394,3.0754392992531687,0.002239791065002957,0.0,1.3035992336782307,0.028841014638642158,0.9506201048677511,0.10141064362252539,8.895238293380189,129.26355280897602,0.024708964682438057,4.326562280336826
