variant,simulation_id,phase,sensor,rmse_K,steady_error_K,t90_error_s,shape_loss
initial_energy_accounting,E67,heating,T8,106.2580943805162,-77.35033576578007,200.0,0.00047985547178192565
initial_energy_accounting,E67,heating,T12_perim,187.1369545319259,-168.91422618056652,300.0,0.0002554999984433889
initial_energy_accounting,E67,heating,T11_perim,114.0306809882372,-116.87238102804986,50.0,0.00015666118581190492
initial_energy_accounting,E67,heating,T9_core,152.5497727412471,-141.47663425655287,200.0,0.000217081814429977
initial_energy_accounting,E67,heating,T10_core,45.16559993713932,-57.15206745903606,-350.0,6.026425629686821e-5
initial_energy_accounting,E67,heating,T3,36.595593009611704,-48.30564372848767,-200.0,3.460846870757926e-5
initial_energy_accounting,E67,heating,T2,3.1436676362233205,-5.389214889811001,-50.0,3.328819514084933e-5
initial_energy_accounting,E68,heating,T8,101.66175813166655,-82.28443772998469,300.0,0.00024292689581269637
initial_energy_accounting,E68,heating,T12_perim,168.03176408194238,-155.62871123147227,300.0,0.0001239193814003247
initial_energy_accounting,E68,heating,T11_perim,72.27093870408814,-75.47028142226691,-100.0,8.238188333046968e-5
initial_energy_accounting,E68,heating,T9_core,132.8105861663095,-125.0476044304927,200.0,8.37191767974604e-5
initial_energy_accounting,E68,heating,T10_core,21.63519597478581,-20.29528580174724,-450.0,3.8073430026670116e-5
initial_energy_accounting,E68,heating,T3,26.836773857073197,-1.0478453532826961,-100.0,3.222191943655435e-5
initial_energy_accounting,E68,heating,T2,4.316005502136821,-6.789334252421213,50.0,1.609004947837259e-5
initial_energy_accounting,E69,heating,T8,84.67179939617904,-66.30413225027382,300.0,0.00014000592566564156
initial_energy_accounting,E69,heating,T12_perim,137.96053648236818,-123.48917556690219,250.0,0.0001315029493042614
initial_energy_accounting,E69,heating,T11_perim,38.83280859657384,-26.532903150817674,0.0,0.00013872962396800452
initial_energy_accounting,E69,heating,T9_core,102.07407735746075,-92.8297816476902,200.0,6.559436764967127e-5
