Clock Time,Time (s),MFC H2 SP (lpm),MFC CH4 SP (lpm),MFC CO2 SP (lpm),MFC He SP (lpm),MFC H2 (lpm),MFC CH4 (lpm),MFC CO2 (lpm),MFC He (lpm),P1 Limit (mbarg),P2 Limit (mbarg),DP1 Limit (mbar),DP2 Limit (mbar),P1 (mbarg),P2 (mbarg),DP1 (mbar),DP2 (mbar),T1 Limit (°C),T2 Limit (°C),T3 Limit (°C),T4 Limit (°C),T5 Limit (°C),T6 Limit (°C),T7 Limit (°C),T8 Limit (°C),T9 Limit (°C),T10 Limit (°C),T11 Limit (°C),T12 Limit (°C),T13 Limit (°C),T14 Limit (°C),T15 Limit (°C),T16 Limit (°C),T1 (°C),T2 (°C),T3 (°C),T4 (°C),T5 (°C),T6 (°C),T7 (°C),T8 (°C),T09 (°C),T10 (°C),T11 (°C),T12 (°C),T13 (°C),T14 (°C),T15 (°C),T16 (°C),Flow Module,Pressure Module,Temperature Module,Program Started,MFCs Manual,Alarm Triggered,Overpressure,Overtemperature,Emergency User Input,Flows Emergency Stop,Flow Module Comm Error,Pressure Module Comm Error,Temperature Module Comm Error
12:05:21,0.000,1.000,1.000,1.000,1.000,0.995,1.438,1.396,0.690,500.000,200.000,200.000,100.000,0.703,0.395,-0.379,-0.293,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.865,20.698,20.909,20.754,18.809,23.025,22.673,22.389,20.884,20.943,20.838,21.023,20.804,20.660,20.819,20.711,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12:05:21,1.000,1.000,1.000,1.000,1.000,0.995,1.438,1.396,0.690,500.000,200.000,200.000,100.000,0.703,0.395,-0.379,-0.293,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.865,20.698,20.909,20.754,18.809,23.025,22.673,22.389,20.884,20.943,20.838,21.023,20.804,20.660,20.819,20.711,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12:05:22,2.000,1.000,1.000,1.000,1.000,0.995,1.438,1.396,0.690,500.000,200.000,200.000,100.000,0.703,0.395,-0.379,-0.293,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.865,20.698,20.909,20.754,18.809,23.025,22.673,22.389,20.884,20.943,20.838,21.023,20.804,20.660,20.819,20.711,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12:05:23,3.000,1.000,1.000,1.000,1.000,0.997,1.436,1.389,0.691,500.000,200.000,200.000,100.000,0.697,0.392,-0.387,-0.306,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.856,20.694,20.908,20.751,18.813,23.105,22.768,22.384,20.898,20.947,20.839,21.037,20.810,20.661,20.821,20.712,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12:05:24,4.000,1.000,1.000,1.000,1.000,0.997,1.436,1.389,0.691,500.000,200.000,200.000,100.000,0.697,0.392,-0.387,-0.306,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.856,20.694,20.908,20.751,18.813,23.105,22.768,22.384,20.898,20.947,20.839,21.037,20.810,20.661,20.821,20.712,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12:05:25,5.000,1.000,1.000,1.000,1.000,0.997,1.436,1.389,0.691,500.000,200.000,200.000,100.000,0.697,0.392,-0.387,-0.306,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.856,20.694,20.908,20.751,18.813,23.105,22.768,22.384,20.898,20.947,20.839,21.037,20.810,20.661,20.821,20.712,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12:05:26,6.000,1.000,1.000,1.000,1.000,0.997,1.436,1.389,0.691,500.000,200.000,200.000,100.000,0.697,0.392,-0.387,-0.306,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.856,20.694,20.908,20.751,18.813,23.105,22.768,22.384,20.898,20.947,20.839,21.037,20.810,20.661,20.821,20.712,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12:05:27,7.000,1.000,1.000,1.000,1.000,0.995,1.434,1.395,0.691,500.000,200.000,200.000,100.000,0.695,0.396,-0.387,-0.299,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.855,20.702,20.903,20.754,18.815,23.188,22.864,22.387,20.906,20.935,20.836,21.026,20.809,20.653,20.816,20.711,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12:05:28,8.000,1.000,1.000,1.000,1.000,0.995,1.434,1.395,0.691,500.000,200.000,200.000,100.000,0.695,0.396,-0.387,-0.299,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.855,20.702,20.903,20.754,18.815,23.188,22.864,22.387,20.906,20.935,20.836,21.026,20.809,20.653,20.816,20.711,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12:05:29,9.000,1.000,1.000,1.000,1.000,0.995,1.434,1.395,0.691,500.000,200.000,200.000,100.000,0.695,0.396,-0.387,-0.299,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.855,20.702,20.903,20.754,18.815,23.188,22.864,22.387,20.906,20.935,20.836,21.026,20.809,20.653,20.816,20.711,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12:05:30,10.000,1.000,1.000,1.000,1.000,0.990,1.439,1.394,0.690,500.000,200.000,200.000,100.000,0.702,0.400,-0.372,-0.306,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.866,20.687,20.914,20.758,18.814,23.295,22.966,22.387,20.906,20.945,20.835,21.047,20.814,20.660,20.831,20.716,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12:05:31,11.000,1.000,1.000,1.000,1.000,0.990,1.439,1.394,0.690,500.000,200.000,200.000,100.000,0.702,0.400,-0.372,-0.306,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.866,20.687,20.914,20.758,18.814,23.295,22.966,22.387,20.906,20.945,20.835,21.047,20.814,20.660,20.831,20.716,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12:05:32,12.000,1.000,1.000,1.000,1.000,0.990,1.439,1.394,0.690,500.000,200.000,200.000,100.000,0.702,0.400,-0.372,-0.306,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.866,20.687,20.914,20.758,18.814,23.295,22.966,22.387,20.906,20.945,20.835,21.047,20.814,20.660,20.831,20.716,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12:05:33,13.000,1.000,1.000,1.000,1.000,0.990,1.439,1.394,0.690,500.000,200.000,200.000,100.000,0.702,0.400,-0.372,-0.306,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.866,20.687,20.914,20.758,18.814,23.295,22.966,22.387,20.906,20.945,20.835,21.047,20.814,20.660,20.831,20.716,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12:05:34,14.000,1.000,1.000,1.000,1.000,0.994,1.438,1.395,0.693,500.000,200.000,200.000,100.000,0.700,0.392,-0.378,-0.298,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,25.287,20.694,21.140,20.761,18.811,23.401,23.057,24.728,20.929,21.037,22.395,22.483,20.815,20.654,20.824,20.708,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12:05:35,15.000,1.000,1.000,1.000,1.000,0.994,1.438,1.395,0.693,500.000,200.000,200.000,100.000,0.700,0.392,-0.378,-0.298,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,25.287,20.694,21.140,20.761,18.811,23.401,23.057,24.728,20.929,21.037,22.395,22.483,20.815,20.654,20.824,20.708,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12:05:36,16.000,1.000,1.000,1.000,1.000,0.994,1.438,1.395,0.693,500.000,200.000,200.000,100.000,0.700,0.392,-0.378,-0.298,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,25.287,20.694,21.140,20.761,18.811,23.401,23.057,24.728,20.929,21.037,22.395,22.483,20.815,20.654,20.824,20.708,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
