Clock Time,Time (s),MFC H2 SP (lpm),MFC CH4 SP (lpm),MFC CO2 SP (lpm),MFC He SP (lpm),MFC H2 (lpm),MFC CH4 (lpm),MFC CO2 (lpm),MFC He (lpm),P1 Limit (mbarg),P2 Limit (mbarg),DP1 Limit (mbar),DP2 Limit (mbar),P1 (mbarg),P2 (mbarg),DP1 (mbar),DP2 (mbar),T1 Limit (°C),T2 Limit (°C),T3 Limit (°C),T4 Limit (°C),T5 Limit (°C),T6 Limit (°C),T7 Limit (°C),T8 Limit (°C),T9 Limit (°C),T10 Limit (°C),T11 Limit (°C),T12 Limit (°C),T13 Limit (°C),T14 Limit (°C),T15 Limit (°C),T16 Limit (°C),T1 (°C),T2 (°C),T3 (°C),T4 (°C),T5 (°C),T6 (°C),T7 (°C),T8 (°C),T09 (°C),T10 (°C),T11 (°C),T12 (°C),T13 (°C),T14 (°C),T15 (°C),T16 (°C),Flow Module,Pressure Module,Temperature Module,Program Started,MFCs Manual,Alarm Triggered,Overpressure,Overtemperature,Emergency User Input,Flows Emergency Stop,Flow Module Comm Error,Pressure Module Comm Error,Temperature Module Comm Error
13:53:54,0.000,1.000,1.000,1.000,1.000,0.991,1.436,1.400,0.691,500.000,200.000,200.000,100.000,0.703,0.395,-0.363,-0.304,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,27.383,26.532,30.818,21.860,20.033,25.718,25.600,27.691,29.925,30.776,30.512,29.684,22.374,22.131,22.139,22.146,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13:53:55,1.000,1.000,1.000,1.000,1.000,0.991,1.436,1.400,0.691,500.000,200.000,200.000,100.000,0.703,0.395,-0.363,-0.304,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,27.383,26.532,30.818,21.860,20.033,25.718,25.600,27.691,29.925,30.776,30.512,29.684,22.374,22.131,22.139,22.146,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13:53:56,2.000,1.000,1.000,1.000,1.000,0.991,1.436,1.400,0.691,500.000,200.000,200.000,100.000,0.703,0.395,-0.363,-0.304,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,27.383,26.532,30.818,21.860,20.033,25.718,25.600,27.691,29.925,30.776,30.512,29.684,22.374,22.131,22.139,22.146,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13:53:57,3.000,1.000,1.000,1.000,1.000,0.994,1.434,1.397,0.689,500.000,200.000,200.000,100.000,0.697,0.395,-0.372,-0.289,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,27.361,26.522,30.798,21.863,20.025,25.582,25.455,27.658,29.892,30.759,30.483,29.624,22.356,22.135,22.129,22.139,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13:53:58,4.000,1.000,1.000,1.000,1.000,0.994,1.434,1.397,0.689,500.000,200.000,200.000,100.000,0.697,0.395,-0.372,-0.289,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,27.361,26.522,30.798,21.863,20.025,25.582,25.455,27.658,29.892,30.759,30.483,29.624,22.356,22.135,22.129,22.139,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13:53:59,5.000,1.000,1.000,1.000,1.000,0.994,1.434,1.397,0.689,500.000,200.000,200.000,100.000,0.697,0.395,-0.372,-0.289,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,27.361,26.522,30.798,21.863,20.025,25.582,25.455,27.658,29.892,30.759,30.483,29.624,22.356,22.135,22.129,22.139,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13:54:00,6.000,1.000,1.000,1.000,1.000,0.990,1.438,1.392,0.691,500.000,200.000,200.000,100.000,0.704,0.396,-0.368,-0.298,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,27.341,26.523,30.777,21.862,20.028,25.474,25.346,27.633,29.855,30.751,30.462,29.603,22.362,22.137,22.136,22.140,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13:54:01,7.000,1.000,1.000,1.000,1.000,0.990,1.438,1.392,0.691,500.000,200.000,200.000,100.000,0.704,0.396,-0.368,-0.298,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,27.341,26.523,30.777,21.862,20.028,25.474,25.346,27.633,29.855,30.751,30.462,29.603,22.362,22.137,22.136,22.140,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13:54:02,8.000,1.000,1.000,1.000,1.000,0.990,1.438,1.392,0.691,500.000,200.000,200.000,100.000,0.704,0.396,-0.368,-0.298,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,27.341,26.523,30.777,21.862,20.028,25.474,25.346,27.633,29.855,30.751,30.462,29.603,22.362,22.137,22.136,22.140,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13:54:03,9.000,1.000,1.000,1.000,1.000,0.990,1.438,1.392,0.691,500.000,200.000,200.000,100.000,0.704,0.396,-0.368,-0.298,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,27.341,26.523,30.777,21.862,20.028,25.474,25.346,27.633,29.855,30.751,30.462,29.603,22.362,22.137,22.136,22.140,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13:54:04,10.000,1.000,1.000,1.000,1.000,0.993,1.439,1.400,0.692,500.000,200.000,200.000,100.000,0.700,0.388,-0.354,-0.301,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,27.787,26.503,30.773,21.860,20.032,25.355,25.224,27.794,29.811,30.713,30.921,30.151,22.353,22.125,22.130,22.131,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13:54:05,11.000,1.000,1.000,1.000,1.000,0.993,1.439,1.400,0.692,500.000,200.000,200.000,100.000,0.700,0.388,-0.354,-0.301,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,27.787,26.503,30.773,21.860,20.032,25.355,25.224,27.794,29.811,30.713,30.921,30.151,22.353,22.125,22.130,22.131,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13:54:06,12.000,1.000,1.000,1.000,1.000,0.993,1.439,1.400,0.692,500.000,200.000,200.000,100.000,0.700,0.388,-0.354,-0.301,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,27.787,26.503,30.773,21.860,20.032,25.355,25.224,27.794,29.811,30.713,30.921,30.151,22.353,22.125,22.130,22.131,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13:54:07,13.000,1.000,1.000,1.000,1.000,0.991,1.441,1.396,0.694,500.000,200.000,200.000,100.000,0.699,0.390,-0.363,-0.304,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,30.592,26.511,30.940,21.859,20.035,25.300,25.158,30.106,29.819,30.752,31.269,30.430,22.355,22.128,22.140,22.146,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
