Clock Time,Time (s),MFC H2 SP (lpm),MFC CH4 SP (lpm),MFC CO2 SP (lpm),MFC He SP (lpm),MFC H2 (lpm),MFC CH4 (lpm),MFC CO2 (lpm),MFC He (lpm),P1 Limit (mbarg),P2 Limit (mbarg),DP1 Limit (mbar),DP2 Limit (mbar),P1 (mbarg),P2 (mbarg),DP1 (mbar),DP2 (mbar),T1 Limit (°C),T2 Limit (°C),T3 Limit (°C),T4 Limit (°C),T5 Limit (°C),T6 Limit (°C),T7 Limit (°C),T8 Limit (°C),T9 Limit (°C),T10 Limit (°C),T11 Limit (°C),T12 Limit (°C),T13 Limit (°C),T14 Limit (°C),T15 Limit (°C),T16 Limit (°C),T1 (°C),T2 (°C),T3 (°C),T4 (°C),T5 (°C),T6 (°C),T7 (°C),T8 (°C),T09 (°C),T10 (°C),T11 (°C),T12 (°C),T13 (°C),T14 (°C),T15 (°C),T16 (°C),Flow Module,Pressure Module,Temperature Module,Program Started,MFCs Manual,Alarm Triggered,Overpressure,Overtemperature,Emergency User Input,Flows Emergency Stop,Flow Module Comm Error,Pressure Module Comm Error,Temperature Module Comm Error
12:20:53,0.000,1.000,1.000,1.000,1.000,0.994,1.444,1.394,0.691,500.000,200.000,200.000,100.000,0.698,0.403,-0.364,-0.292,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.625,20.739,20.869,20.932,18.892,24.945,24.608,22.377,20.930,20.889,20.804,20.948,20.951,20.773,20.959,20.827,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12:20:53,1.000,1.000,1.000,1.000,1.000,0.994,1.444,1.394,0.691,500.000,200.000,200.000,100.000,0.698,0.403,-0.364,-0.292,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.625,20.739,20.869,20.932,18.892,24.945,24.608,22.377,20.930,20.889,20.804,20.948,20.951,20.773,20.959,20.827,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12:20:54,2.000,1.000,1.000,1.000,1.000,0.992,1.445,1.393,0.690,500.000,200.000,200.000,100.000,0.703,0.407,-0.366,-0.302,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.617,20.740,20.875,20.931,18.878,25.005,24.662,22.367,20.922,20.893,20.790,20.947,20.970,20.782,20.956,20.826,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12:20:55,3.000,1.000,1.000,1.000,1.000,0.992,1.445,1.393,0.690,500.000,200.000,200.000,100.000,0.703,0.407,-0.366,-0.302,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.617,20.740,20.875,20.931,18.878,25.005,24.662,22.367,20.922,20.893,20.790,20.947,20.970,20.782,20.956,20.826,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12:20:56,4.000,1.000,1.000,1.000,1.000,0.992,1.445,1.393,0.690,500.000,200.000,200.000,100.000,0.703,0.407,-0.366,-0.302,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.617,20.740,20.875,20.931,18.878,25.005,24.662,22.367,20.922,20.893,20.790,20.947,20.970,20.782,20.956,20.826,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12:20:57,5.000,1.000,1.000,1.000,1.000,0.992,1.445,1.393,0.690,500.000,200.000,200.000,100.000,0.703,0.407,-0.366,-0.302,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.617,20.740,20.875,20.931,18.878,25.005,24.662,22.367,20.922,20.893,20.790,20.947,20.970,20.782,20.956,20.826,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12:20:58,6.000,1.000,1.000,1.000,1.000,0.992,1.440,1.393,0.692,500.000,200.000,200.000,100.000,0.703,0.397,-0.380,-0.291,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.614,20.736,20.858,20.928,18.879,25.043,24.715,22.375,20.920,20.887,20.790,20.933,20.965,20.772,20.952,20.825,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12:20:59,7.000,1.000,1.000,1.000,1.000,0.992,1.440,1.393,0.692,500.000,200.000,200.000,100.000,0.703,0.397,-0.380,-0.291,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.614,20.736,20.858,20.928,18.879,25.043,24.715,22.375,20.920,20.887,20.790,20.933,20.965,20.772,20.952,20.825,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12:21:00,8.000,1.000,1.000,1.000,1.000,0.992,1.440,1.393,0.692,500.000,200.000,200.000,100.000,0.703,0.397,-0.380,-0.291,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.614,20.736,20.858,20.928,18.879,25.043,24.715,22.375,20.920,20.887,20.790,20.933,20.965,20.772,20.952,20.825,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12:21:01,9.000,1.000,1.000,1.000,1.000,0.993,1.437,1.395,0.687,500.000,200.000,200.000,100.000,0.702,0.404,-0.371,-0.301,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.608,20.739,20.872,20.924,18.874,25.093,24.759,22.366,20.910,20.880,20.799,20.920,20.966,20.774,20.959,20.820,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
