% Model:              Cav_Hex_Unif_flux_v5.1.1 - Lin. Distn.mph
% Version:            COMSOL 5.5.0.359
% Date:               May 16 2022, 14:50
% Dimension:          3
% Nodes:              5925
% Expressions:        1
% Description:        Surface
% x                       y                        z                        Color
-0.5                      0.3660152675488009       18.25639378854915        1.2351058533066395E-264
-0.5                      0.5                      18.4                     8.234039022044263E-265
-0.5                      0.29999999999999993      18.4                     1.2351058533066395E-264
-0.5                      0.18830369900422306      18.20494212724502        1.3091794963069896E-35
-0.5                      0.09999999999999985      18.4                     1.9637692444604843E-35
-0.5                      -0.10000000000000009     18.4                     0
-0.5                      -0.01162756829302733     18.23088456810806        1.3091794963069896E-35
-0.5                      0.046199852951844145     18.078855552041666       1.9637692444616753E-225
-0.5                      -0.19833197621918575     18.241221475768963       6.864687295236144E-55
-0.5                      -0.30000000000000004     18.4                     1.963769244460524E-38
-0.5                      -0.358014985260779       18.263333004561456       1.963769244460524E-38
-0.5                      -0.5                     18.4                     1.309179496307016E-38
-0.5                      0.1745738916473243       17.98744097562731        1.0868316420919665E-184
-0.5                      0.3202481564154048       17.88314606741573        7.753867809246728E-113
-0.5                      0.34158098863095876      18.084875477573696       5.169245206164485E-113
-0.5                      0.5                      18.19325842696629        9.818846222303194E-62
-0.5                      0.5                      17.986516853932578       7.855076977842556E-62
-0.5                      0.5                      17.779775280898875       7.24554428061264E-163
-0.5                      0.16168391462057596      17.77619062026495        1.3091794963068872E-14
-0.5                      0.3202481564153994       17.676404494382016       1.9637692444603307E-14
-0.5                      0.15881556051590673      17.57303370786516        1.9637692444603307E-14
-0.5                      -0.01154373313374224     17.899117712687175       4.576458196823983E-50
-0.5                      -0.0019066642025075964   17.676707694998473       4.576458196823983E-50
-0.5                      -0.1089681590214777      18.07248487520746        4.576458196824096E-55
-0.5                      -0.18440717890797706     17.936581586911945       0
-0.5                      -0.16739981933052997     17.760742600947985       1.3091794963070012E-41
-0.5                      -0.31138114473983003     18.0806264067368         6.864687295236144E-55
-0.5                      -0.3303823368104455      17.871580955374192       0
-0.5                      -0.5                     18.19325842696629        0
-0.5                      0.5                      17.57303370786516        7.85507697784166E-27
-0.5                      0.32024815641540294      17.469662921348306       6.862682275399668E-98
-0.4999999999999999       0.4999999999999999       17.366292134831454       1.005611328412767E-89
-0.5                      0.3202481564154035       17.2629213483146         1.5235011625110046E-84
-0.5                      0.17190073743383827      17.36629213483145        6.86268227539974E-101
-0.5                      0.005403705212924548     17.469367864539265       6.86268227539974E-101
-0.5                      -0.15779775384138262     17.571263367010918       9.818846222302509E-42
-0.5                      0.01791134752879653      17.262872172179758       1.3091794963070719E-55
-0.5                      -0.1404963128308071      17.36629213483145        8.836961600072186E-38
-0.5                      -0.32024815641540294     17.469662921348306       5.891314279278939E-38
-0.5                      -0.3202481564153993      17.676404494382016       9.917034684525534E-42
-0.5                      -0.5                     17.779775280898875       9.818846222302583E-43
-0.5                      -0.5                     17.986516853932578       0
-0.5                      0.5                      17.159550561797747       2.288229753001784E-53
-0.5                      0.1719007374338387       17.159550561797747       8.671008301118691E-151
-0.5                      0.3202481564154003       16.64269662921347        7.855076977841989E-40
-0.5                      0.5                      16.746067415730334       6.5458974815349905E-40
