variant,simulation_id,phase,sensor,rmse_K,steady_error_K,t90_error_s,shape_loss
initial_heterogeneous,E67,heating,T8,185.58504652035788,254.14811212604013,800.0,0.00024160765368802083
initial_heterogeneous,E67,heating,T12_wall,308.60929442908855,-217.50764255738193,1600.0,0.0009348501653315617
initial_heterogeneous,E67,heating,T11_wall,312.7482101811249,-292.91575325885776,1400.0,0.000528895661762703
initial_heterogeneous,E67,heating,T3,134.48220668519338,-169.79486463256706,-100.0,0.00020662653811395187
initial_heterogeneous,E67,heating,T2,5.079503352185503,-9.635773309841284,50.0,3.197887999813251e-5
initial_heterogeneous,E67,heating,T12_minus_T8,461.8895317732537,-471.65575468342206,0.0,0.016319944319413138
initial_heterogeneous,E67,heating,T11_minus_T8,483.24935901780276,-547.0638653848979,0.0,0.0024996120126501353
initial_heterogeneous,E68,heating,T8,180.45351242376086,228.26572735594993,900.0,0.00013538452389621545
initial_heterogeneous,E68,heating,T12_wall,285.37754793098713,-203.1899702595232,1800.0,0.0005327500778967684
initial_heterogeneous,E68,heating,T11_wall,281.27242741483826,-263.7064215643302,1500.0,0.00027063433044070926
initial_heterogeneous,E68,heating,T3,120.45942246882332,-151.8916962897373,-250.0,0.00012011389638402096
initial_heterogeneous,E68,heating,T2,7.494023273030499,-12.24658151058992,150.0,1.5909911848597178e-5
initial_heterogeneous,E68,heating,T12_minus_T8,433.87275036484954,-431.4556976154731,0.0,0.009030765057103044
initial_heterogeneous,E68,heating,T11_minus_T8,447.7512646155704,-491.9721489202801,0.0,0.0008568219471496244
initial_heterogeneous,E69,heating,T8,178.5240514842074,225.45884640403324,850.0,0.000144623639191753
initial_heterogeneous,E69,heating,T12_wall,255.3219085950402,-169.4280649926087,1700.0,0.0005378315251068923
initial_heterogeneous,E69,heating,T11_wall,247.19553777008238,-223.752219233583,1550.0,0.00031900929316887506
initial_heterogeneous,E69,heating,T3,107.6246280732941,-132.52597235012,-300.0,0.00012052019499327689
initial_heterogeneous,E69,heating,T2,5.351502259270569,-8.325996207985895,200.0,7.132034127362208e-5
initial_heterogeneous,E69,heating,T12_minus_T8,400.82694021852006,-394.88691139664195,0.0,0.011238093216308033
initial_heterogeneous,E69,heating,T11_minus_T8,411.44419949432586,-449.21106563761623,0.0,0.0008067005186610989
initial_heterogeneous,E70,heating,T8,132.84237956833263,163.90419846222926,1050.0,0.00014524819450437992
initial_heterogeneous,E70,heating,T12_wall,262.16045799178045,-174.6986069251991,1950.0,0.0003516240703887074
initial_heterogeneous,E70,heating,T11_wall,231.9125967922393,-208.61173639287983,1600.0,0.0001564073235648379
initial_heterogeneous,E70,heating,T3,102.0851682157576,-130.57202190731732,-400.0,7.416064980977815e-5
initial_heterogeneous,E70,heating,T2,11.790631928912868,-17.051922185277647,300.0,1.2109876952856629e-5
initial_heterogeneous,E70,heating,T12_minus_T8,346.41746663033587,-338.60280538742836,0.0,0.002379195469861764
initial_heterogeneous,E70,heating,T11_minus_T8,338.8837590548749,-372.5159348551091,0.0,0.0003125291748261688
initial_heterogeneous,E71,heating,T8,127.28034711006421,163.371340596952,1100.0,0.00027799898387605935
initial_heterogeneous,E71,heating,T12_wall,201.16516034194635,-104.73090978744347,1900.0,0.00030257859521646256
initial_heterogeneous,E71,heating,T11_wall,162.9615428404349,-131.2458583410761,1450.0,0.00011760717512853407
initial_heterogeneous,E71,heating,T3,70.22950629688346,-92.78123788058144,-550.0,9.930099394878481e-5
initial_heterogeneous,E71,heating,T2,10.659240348158347,-14.807962875571093,350.0,9.22950609515011e-6
initial_heterogeneous,E71,heating,T12_minus_T8,279.60327149402997,-268.10225038439546,0.0,0.0016075712380571724
initial_heterogeneous,E71,heating,T11_minus_T8,266.63367414659314,-294.6171989380281,0.0,0.0005413934052377717
initial_heterogeneous,E72,heating,T8,155.0156423863616,200.6784409304181,650.0,0.00019396905954986783
initial_heterogeneous,E72,heating,T12_wall,242.55320235893663,-192.22829522168138,1350.0,0.0011452067315939614
initial_heterogeneous,E72,heating,T11_wall,258.25718259794866,-249.42027621797172,1150.0,0.0008160835180601278
initial_heterogeneous,E72,heating,T3,124.80698312141234,-153.12951968970674,0.0,0.00022950456461368426
initial_heterogeneous,E72,heating,T2,1.1299352290386067,-2.4029388528308573,-50.0,2.5476097376876963e-5
initial_heterogeneous,E72,heating,T12_minus_T8,381.1785256524354,-392.9067361520995,0.0,0.0456141419364915
initial_heterogeneous,E72,heating,T11_minus_T8,405.02358656599785,-450.0987171483898,0.0,0.0295236183918064
initial_heterogeneous,E73,heating,T8,138.59264236537317,181.06847733015138,900.0,0.00015841691969959462
initial_heterogeneous,E73,heating,T12_wall,261.73997282864127,-206.86061929017922,1650.0,0.0006792405024103651
initial_heterogeneous,E73,heating,T11_wall,258.33787125673945,-250.66471941624718,1450.0,0.00041194367838162026
initial_heterogeneous,E73,heating,T3,129.23213143315516,-158.66361332508131,-150.0,0.00012470391726202422
initial_heterogeneous,E73,heating,T2,3.4635044180913095,-6.293506403701372,0.0,3.798366960446596e-5
initial_heterogeneous,E73,heating,T12_minus_T8,376.5859244942898,-387.9290966203306,0.0,0.019347300185156745
initial_heterogeneous,E73,heating,T11_minus_T8,384.45831129643284,-431.73319674639856,0.0,0.00255031783158118
initial_heterogeneous,E74,heating,T8,112.30499951283231,148.63757724412721,1150.0,0.00011684375647016427
initial_heterogeneous,E74,heating,T12_wall,251.42665516086183,-186.68494510474136,1950.0,0.0003622275025328443
initial_heterogeneous,E74,heating,T11_wall,218.11480805615895,-204.5057089098391,1500.0,0.0001864823873125276
initial_heterogeneous,E74,heating,T3,106.04484408194938,-134.93564497580599,-250.0,7.287092393561775e-5
initial_heterogeneous,E74,heating,T2,7.004218749986662,-10.655412771755778,250.0,1.251283569343483e-5
initial_heterogeneous,E74,heating,T12_minus_T8,327.96732263122556,-335.3225223488686,0.0,0.005538700354180293
initial_heterogeneous,E74,heating,T11_minus_T8,309.51924746438493,-353.1432861539663,0.0,0.00040340213590791006
initial_heterogeneous,E75,heating,T8,102.30960727787146,133.72676515982073,1200.0,0.00010677798717418288
initial_heterogeneous,E75,heating,T12_wall,217.97854736194654,-148.48640780106382,1900.0,0.00028545469731163176
initial_heterogeneous,E75,heating,T11_wall,171.6505398633717,-152.77404169752663,1350.0,0.0001395911615114752
initial_heterogeneous,E75,heating,T3,81.54414182740129,-108.86126557983653,-400.0,6.206245803860382e-5
initial_heterogeneous,E75,heating,T2,6.626151294569614,-9.641057946874469,250.0,9.564698588870808e-6
initial_heterogeneous,E75,heating,T12_minus_T8,277.7690388347839,-282.21317296088455,0.0,0.0024019348033394636
initial_heterogeneous,E75,heating,T11_minus_T8,248.49622500525905,-286.50080685734736,0.0,0.00021923583061076105
initial_heterogeneous,E76,heating,T8,103.57664568406403,134.0179045456623,1300.0,8.934312327421222e-5
initial_heterogeneous,E76,heating,T12_wall,150.89643795334,-60.541425428629736,1900.0,0.00021724084245832391
initial_heterogeneous,E76,heating,T11_wall,100.20190924820211,-60.197282925403215,1350.0,0.00010407658485238752
initial_heterogeneous,E76,heating,T3,53.09206454004716,-72.98720717819242,-500.0,5.5391814171201024e-5
initial_heterogeneous,E76,heating,T2,4.6236234871542345,-5.723088833373254,300.0,4.969244551877679e-6
initial_heterogeneous,E76,heating,T12_minus_T8,200.7101590242276,-194.55932997429204,0.0,0.0006252911882426719
initial_heterogeneous,E76,heating,T11_minus_T8,172.83133622608932,-194.21518747106552,0.0,0.00011157012512362701
initial_heterogeneous,E77,heating,T8,80.56001564695741,114.002977466282,650.0,0.00013442416867872478
initial_heterogeneous,E77,heating,T12_wall,151.0608265089036,-128.87993587677198,1100.0,0.000908084274550342
initial_heterogeneous,E77,heating,T11_wall,151.36276678075774,-153.3569752577473,950.0,0.0007211396498347251
initial_heterogeneous,E77,heating,T3,82.95586810653798,-103.14524147748278,50.0,0.0002285590272110868
initial_heterogeneous,E77,heating,T2,1.1857951517862728,0.352079783397528,-41.0,0.00031640931414461703
initial_heterogeneous,E77,heating,T12_minus_T8,223.192833023391,-242.88291334305399,0.0,0.022540097398728032
initial_heterogeneous,E77,heating,T11_minus_T8,227.32525881526828,-267.3599527240293,0.0,0.03219622232950844
initial_heterogeneous,E78,heating,T8,76.53390987850388,103.60559260453749,1150.0,6.533179154431358e-5
initial_heterogeneous,E78,heating,T12_wall,165.14209279830186,-142.1954116544556,1700.0,0.0003655682775593608
initial_heterogeneous,E78,heating,T11_wall,155.570090162055,-154.68943403804866,1250.0,0.0002411595339016517
initial_heterogeneous,E78,heating,T3,90.21984343229785,-111.16840997841535,0.0,8.727069836313801e-5
initial_heterogeneous,E78,heating,T2,1.9276858515135844,-3.0264477304505135,100.0,6.625677851260781e-6
initial_heterogeneous,E78,heating,T12_minus_T8,228.57988358048073,-245.8010042589931,0.0,0.008604312308172645
initial_heterogeneous,E78,heating,T11_minus_T8,224.12667206943436,-258.29502664258615,0.0,0.002716547754011635
initial_heterogeneous,E79,heating,T8,60.49432045077483,88.11232806605835,1150.0,5.5732948591435254e-5
initial_heterogeneous,E79,heating,T12_wall,173.39779155125677,-147.13848399765902,1650.0,0.00032415527784286456
initial_heterogeneous,E79,heating,T11_wall,149.24429057862503,-148.26583163001703,1250.0,0.00020672889582992642
initial_heterogeneous,E79,heating,T3,87.39509373404948,-110.4558713072376,-100.0,8.304502310943059e-5
initial_heterogeneous,E79,heating,T2,1.7232945267387967,-2.9609345402845406,50.0,1.325776375264838e-5
initial_heterogeneous,E79,heating,T12_minus_T8,217.04967208170973,-235.25081206371738,0.0,0.012074481783246969
initial_heterogeneous,E79,heating,T11_minus_T8,198.48403216569,-236.3781596960754,0.0,0.0009236710234161551
initial_heterogeneous,E80,heating,T8,54.20094403918792,78.7914124672941,1300.0,5.0587272751385695e-5
initial_heterogeneous,E80,heating,T12_wall,171.72399727324225,-143.4670146669465,1700.0,0.0002492828924339228
initial_heterogeneous,E80,heating,T11_wall,139.42540936381192,-136.43179889606182,1200.0,0.00015044973018011747
initial_heterogeneous,E80,heating,T3,83.546146896135,-107.01823751085232,-100.0,6.078083249112007e-5
initial_heterogeneous,E80,heating,T2,2.439643636377273,-3.921339970078236,100.0,6.1855398678766226e-6
initial_heterogeneous,E80,heating,T12_minus_T8,204.37565972457097,-222.2584271342406,0.0,0.010715480407871281
initial_heterogeneous,E80,heating,T11_minus_T8,178.27851667228276,-215.22321136335592,0.0,0.00040428268770816765
initial_heterogeneous,E81,heating,T8,47.58555430175406,68.87974093467687,1350.0,4.406940565685943e-5
initial_heterogeneous,E81,heating,T12_wall,154.03820755738187,-119.77241137234125,1650.0,0.0002034411169578361
initial_heterogeneous,E81,heating,T11_wall,111.29308431333709,-102.448946949895,1100.0,0.00011833297143717107
initial_heterogeneous,E81,heating,T3,70.69032806481373,-93.30967675330675,-250.0,5.258272678088811e-5
initial_heterogeneous,E81,heating,T2,1.9848227731928203,-3.004689939510399,150.0,7.527132120218947e-6
initial_heterogeneous,E81,heating,T12_minus_T8,172.8213289765231,-188.65215230701813,0.0,0.006500295522860013
initial_heterogeneous,E81,heating,T11_minus_T8,137.27184244582153,-171.32868788457188,0.0,0.00012462794403429115
initial_heterogeneous,C69,cooling,T8,254.66434386588375,137.6628088334067,1100.0,0.0020468301937767125
initial_heterogeneous,C69,cooling,T12_wall,234.46714678163136,145.75469883392725,800.0,0.0007985142092841851
initial_heterogeneous,C69,cooling,T11_wall,204.72006223046893,168.03789582526224,550.0,0.0005029227957253325
initial_heterogeneous,C69,cooling,T3,57.44791626417429,49.79497429775114,100.0,0.00030226556324726065
initial_heterogeneous,C69,cooling,T2,7.7921342775188736,14.233328975159168,100.0,0.00028493561412848466
initial_heterogeneous,C69,cooling,T12_minus_T8,52.99820358132188,8.09189000052055,0.0,0.01941168462486073
initial_heterogeneous,C69,cooling,T11_minus_T8,99.83568430221824,30.37508699185554,0.0,0.007259835421710148
initial_heterogeneous,C80,cooling,T8,123.61276199119122,63.92791938443878,1300.0,0.0006993271988853788
initial_heterogeneous,C80,cooling,T12_wall,102.02066355696753,62.9893733188602,900.0,0.000230761972023248
initial_heterogeneous,C80,cooling,T11_wall,88.02094917206212,65.0525522795366,650.0,0.00015352088293766721
initial_heterogeneous,C80,cooling,T3,32.36988775037126,17.377831480282907,200.0,8.388748293692512e-5
initial_heterogeneous,C80,cooling,T2,4.901989477568923,7.962695585030815,200.0,0.00011076551793688255
initial_heterogeneous,C80,cooling,T12_minus_T8,30.096395130991226,-0.9385460655785778,0.0,0.008636615563547351
initial_heterogeneous,C80,cooling,T11_minus_T8,47.57842715604543,1.1246328950978182,0.0,0.002898342569373456
initial_heterogeneous,C81,cooling,T8,109.58441783328291,41.65495065549078,2150.0,0.0002853421435204686
initial_heterogeneous,C81,cooling,T12_wall,86.96653275198959,41.71149554291782,1450.0,9.011802815734125e-5
initial_heterogeneous,C81,cooling,T11_wall,73.93787014212496,40.88133209922978,1150.0,6.229990815155397e-5
initial_heterogeneous,C81,cooling,T3,31.650196528018906,11.3873037336719,500.0,2.6941208275474356e-5
initial_heterogeneous,C81,cooling,T2,7.147823865182817,8.607582919376398,350.0,2.5048351669321747e-5
initial_heterogeneous,C81,cooling,T12_minus_T8,29.575445870006856,0.05654488742703734,0.0,0.005268245258190402
initial_heterogeneous,C81,cooling,T11_minus_T8,44.09996599344617,-0.773618556260999,0.0,0.0008664715073886311
fitted_heterogeneous,E67,heating,T8,103.2355021470378,-83.02327609975816,50.0,0.00028487956389829214
fitted_heterogeneous,E67,heating,T12_wall,171.08951950137674,-164.23558169786259,50.0,0.00014571402524854237
fitted_heterogeneous,E67,heating,T11_wall,100.43592423861578,-114.450552782459,-300.0,8.290019833096795e-5
fitted_heterogeneous,E67,heating,T3,40.941601639347425,-44.17082329542927,-350.0,6.281748873525362e-5
fitted_heterogeneous,E67,heating,T2,3.188348390057409,-4.763904491601579,-50.0,3.7687073909661804e-5
fitted_heterogeneous,E67,heating,T12_minus_T8,70.47118507608755,-81.21230559810442,0.0,0.0042397576654955305
fitted_heterogeneous,E67,heating,T11_minus_T8,31.774960045555016,-31.427276682700835,0.0,0.0014499512191222055
fitted_heterogeneous,E68,heating,T8,89.44694712801834,-80.09823351488456,50.0,0.00012701974461571064
fitted_heterogeneous,E68,heating,T12_wall,148.52027729995842,-147.50064221800392,50.0,6.260637931302526e-5
fitted_heterogeneous,E68,heating,T11_wall,65.47593867044533,-78.36677662446527,-500.0,4.931580311473772e-5
fitted_heterogeneous,E68,heating,T3,41.104513355597014,-0.34262414703528066,-250.0,5.534281593356517e-5
fitted_heterogeneous,E68,heating,T2,4.226428037859965,-6.243993612747261,0.0,1.8572631104642353e-5
fitted_heterogeneous,E68,heating,T12_minus_T8,62.342401058700744,-67.40240870311936,0.0,0.0034653607700535637
fitted_heterogeneous,E68,heating,T11_minus_T8,44.5585599378812,1.731456890419281,0.0,0.0006980887552477165
fitted_heterogeneous,E69,heating,T8,60.27858967097897,-53.3187828995126,50.0,4.843935786442727e-5
fitted_heterogeneous,E69,heating,T12_wall,113.81383632292076,-111.56735999243915,0.0,7.588035078877619e-5
fitted_heterogeneous,E69,heating,T11_wall,33.819170954404704,-35.23822262205442,-450.0,9.542134227756871e-5
fitted_heterogeneous,E69,heating,T3,50.493830759742124,40.07900702652148,-200.0,7.87724698734476e-5
fitted_heterogeneous,E69,heating,T2,5.08454268984936,-2.001287185473757,-50.0,9.210101751340666e-5
fitted_heterogeneous,E69,heating,T12_minus_T8,56.27447304471531,-58.24857709292655,0.0,0.003646321278005182
fitted_heterogeneous,E69,heating,T11_minus_T8,41.279733228842815,18.080560277458176,0.0,0.0003713303900603901
fitted_heterogeneous,E70,heating,T8,97.63978078026462,-87.112024812752,150.0,3.6665627754589354e-5
fitted_heterogeneous,E70,heating,T12_wall,117.2998947246856,-115.48254235308184,-50.0,5.040589173347607e-5
fitted_heterogeneous,E70,heating,T11_wall,25.58044617596017,-19.9443952463879,-450.0,4.9243452818409575e-5
fitted_heterogeneous,E70,heating,T3,75.6890133375816,60.53998897034103,-200.0,4.93020986121608e-5
fitted_heterogeneous,E70,heating,T2,6.5840346242738,-9.763551292886802,100.0,1.2313792931976778e-5
fitted_heterogeneous,E70,heating,T12_minus_T8,26.19429677629741,-28.370517540329843,0.0,0.0009595536927002522
fitted_heterogeneous,E70,heating,T11_minus_T8,95.57810589194735,67.1676295663641,0.0,0.00016250588599840755
