variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_perim_W
fitted_2zone_macro_ecm,E74,2.74,839.8595982284945,820.4378816639752,296.54699999999997,765.7601182164196,3.61,105.9366974999445,2.391949155670652,0.8956313893574769,72.32248219623575,2.692792900435554
fitted_2zone_macro_ecm,E74,8.220000000000002,818.031146516969,809.4174270913179,765.7601182164196,806.7121191316301,3.61,136.9560684878507,2.2102499707773227,0.938033103060932,6.630755719955183,1.194279735196574
fitted_2zone_macro_ecm,E74,13.700000000000001,801.8975872316572,801.7508306400467,806.7121191316301,802.0482766556839,3.61,139.07593731998736,2.082037726094434,0.940046619715468,-0.7578348429169892,0.020347589085033563
fitted_2zone_macro_ecm,E74,19.180000000000003,789.0490642350504,793.6583330513502,802.0482766556839,794.1677213166832,3.6099999999999994,138.26492812079246,1.9835534222472069,0.9392858534746397,-1.2787859625210714,-0.6390684522399779
fitted_2zone_macro_ecm,E74,24.66,778.0615469662492,785.2271383260259,794.1677213166832,785.7788314212521,3.61,137.22533079974264,1.9018389223087282,0.9382933869298291,-1.3589034600280625,-0.9934988741560989
fitted_2zone_macro_ecm,E74,30.14,768.1278579256789,776.6250555916868,785.7788314212521,777.1995900871168,3.6100000000000003,136.1392684701582,1.8299213431869366,0.9372352452007369,-1.3872070615590775,-1.1781241618170977
fitted_2zone_macro_ecm,E74,35.620000000000005,758.7944756369391,767.9477093200024,777.1995900871168,768.5385893057111,3.61,135.03275074682273,1.7640234551908078,0.9361340682416792,-1.3978265075778984,-1.269082606364905
fitted_2zone_macro_ecm,E74,41.1,749.8066511929158,759.2446568602703,768.5385893057111,759.8487817541173,3.61,133.91563657506015,1.702079103434155,0.9349979250017635,-1.3998458764250055,-1.3085658299509775
fitted_2zone_macro_ecm,E74,46.580000000000005,741.0203104927581,750.5397222641682,759.8487817541173,751.155700250192,3.61,132.7926478252764,1.6429419137324472,0.9338302664529243,-1.3977343787062104,-1.3198526684919805
fitted_2zone_macro_ecm,E74,52.06,732.3525946857314,741.8424784642083,751.155700250192,742.4698908726452,3.61,131.665865818233,1.5859611626759504,0.9326320769702682,-1.3939267607494,-1.315758654995767
fitted_2zone_macro_ecm,E74,57.54,723.7542846336061,733.1545461437129,742.4698908726452,733.7935519762376,3.61,130.53590782167058,1.5307536991251358,0.9314028786782274,-1.38977272875497,-1.3033326571605082
fitted_2zone_macro_ecm,E74,63.02,715.194480752382,724.4730359291788,733.7935519762376,725.1241553216493,3.6100000000000008,129.4025603714072,1.4770810864267023,0.9301412723090632,-1.3860309904674393,-1.2864582501436719
fitted_2zone_macro_ecm,E74,68.50000000000001,706.6520881266903,715.7924343797164,725.1241553216493,716.4564308495638,3.61,128.26512494648185,1.4247832936096108,0.9288452286583347,-1.383136715129462,-1.2672957828370295
fitted_2zone_macro_ecm,E74,73.98000000000002,698.1110378539613,707.105652140678,716.4564308495638,707.7834691293119,3.61,127.12260768880401,1.3737426708224887,0.9275122415216797,-1.381345546944362,-1.2470902565674595
fitted_2zone_macro_ecm,E74,79.46000000000002,689.5575031521216,698.404635150626,707.7834691293119,699.0973614114993,3.6100000000000003,125.97382580646439,1.323863899699616,0.9261394047013064,-1.380809051029431,-1.2266420506985845
fitted_2zone_macro_ecm,E74,84.94000000000001,680.9780830732846,689.6807730260754,699.0973614114993,690.3896213096797,3.61,124.81747203872345,1.275061927126032,0.9247234502995192,-1.381610494073813,-1.2066153700532563
fitted_2zone_macro_ecm,E74,90.42000000000002,672.3582714582417,680.9252609229227,690.3896213096797,681.6515486171228,3.61,123.65216285090763,1.2272530788378795,0.9232607736264652,-1.38377476742448,-1.1878006937215402
fitted_2zone_macro_ecm,E74,95.90000000000002,663.6806221079258,672.1295529867034,681.6515486171228,672.8746732567478,3.61,122.47649004496186,1.1803458751416631,0.9217474677614882,-1.387256399016305,-1.1714320416047126
fitted_2zone_macro_ecm,E74,101.38000000000001,654.9218917072906,663.2860799145348,672.8746732567478,664.0514472089276,3.6100000000000003,121.28909702087313,1.1342280856792781,0.9201793978452115,-1.3919012895033651,-1.1596825928105776
fitted_2zone_macro_ecm,E74,106.86000000000001,646.0480365684512,654.3895028783146,664.0514472089276,655.1764453938717,3.6099999999999994,120.08881064620356,1.0887453348008407,0.9185523649661496,-1.3973679379180062,-1.1565322346149978
fitted_2zone_macro_ecm,E74,112.34,637.0051016163649,645.4389782092331,655.1764453938717,646.2485273669051,3.6100000000000003,118.87488132952166,1.0436637658657286,0.9168624507460081,-1.4029788344479306,-1.1693447866454
fitted_2zone_macro_ecm,E74,117.82000000000002,627.702454382894,636.4422868742987,646.2485273669051,637.2747708519685,3.61,117.64742570930392,0.9986041226235632,0.9151067141074709,-1.4074468490134882,-1.2117651292906264
fitted_2zone_macro_ecm,E74,123.30000000000003,617.9818983193119,627.4233804294665,637.2747708519685,628.2776480341205,3.6100000000000003,116.408244226495,0.952925912225349,0.9132845651206066,-1.4083753573649225,-1.3090478337151534
fitted_2zone_macro_ecm,E74,128.78,607.5609103592774,618.4361689428848,628.2776480341205,619.3081197533501,3.61,115.16232910287334,0.9055268804300551,0.9114004305265732,-1.4013474919429765,-1.5078388672316458
fitted_2zone_macro_ecm,E74,134.26000000000002,595.9288349261104,609.5897000291844,619.3081197533501,610.4695195835081,3.6100000000000003,113.92064058603314,0.8545059165310107,0.909468866410871,-1.3782677634459712,-1.894059180668303
