variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_perim_W
initial_2zone_macro_ecm,E76,68.50000000000001,937.2357822625097,956.868606362794,979.4348512400161,956.8686197012094,3.6100000000000003,159.51340761616305,2.2586505839163373,0.9999994089218048,-0.8252755720223788,-1.6138181410433716
initial_2zone_macro_ecm,E76,73.98000000000002,915.7406388008277,934.932570048517,956.8686197012094,934.9325873969007,3.6100000000000003,156.76809153882786,2.106783608023746,0.9999992091382071,-0.8047608207715888,-1.5775767485600651
initial_2zone_macro_ecm,E76,79.46000000000002,894.8554789898523,913.6260652332539,934.9325873969007,913.6260875788973,3.61,154.09563593047667,1.9658988648842146,0.9999989512298967,-0.7840915895344533,-1.5429421892076183
initial_2zone_macro_ecm,E76,84.94000000000001,874.5750518403712,892.9482157719045,913.6260875788973,892.9482442853836,3.6100000000000003,151.49450054794826,1.8352436108205163,0.9999986210631692,-0.7632852068408189,-1.5102740751720396
initial_2zone_macro_ecm,E76,90.42000000000002,854.8873756007694,872.897959102611,892.9482442853836,872.8979951570916,3.61,148.96335166908355,1.714072465786951,0.9999982017971202,-0.7423575016410126,-1.4804699638513852
initial_2zone_macro_ecm,E76,95.90000000000002,835.7715952938926,853.474452919558,872.8979951570916,853.4744981073102,3.6100000000000003,146.50108774984835,1.601641408561782,0.9999976735576025,-0.7213082840520819,-1.4551748968296951
initial_2zone_macro_ecm,E76,101.38000000000001,817.1940780158644,834.6779764144189,853.4744981073102,834.6780325567627,3.6100000000000003,144.10691832677998,1.4971940744843548,0.9999970131525052,-0.7001024686325175,-1.4371764483611813
initial_2zone_macro_ecm,E76,106.86000000000001,799.1017379439274,816.5115388259827,834.6780325567627,816.5116079694492,3.6099999999999994,141.78051904889145,1.3999376478103895,0.9999961939013907,-0.6786429189970732,-1.431085632504943
initial_2zone_macro_ecm,E76,112.34,781.4108960024496,798.9835640516245,816.5116079694492,798.9836484365022,3.6100000000000008,139.522303597418,1.3090036440621646,0.9999951857219136,-0.6567289594333173,-1.4444733136421788
initial_2zone_macro_ecm,E76,117.82000000000002,763.9888848183471,782.112267007141,798.9836484365022,782.1123689820089,3.61,137.33388128087628,1.2233862294155242,0.999993955748774,-0.633990921344577,-1.4897420159188608
initial_2zone_macro_ecm,E76,123.30000000000003,746.6238618792263,765.9327341691358,782.1123689820089,765.9328560015645,3.6100000000000003,135.21881404962798,1.1418473926839612,0.9999924700136842,-0.6097852071035692,-1.5871893022305577
initial_2zone_macro_ecm,E76,128.78,728.9755263899193,750.5083630531622,765.9328560015645,750.5085065444007,3.6100000000000003,133.1838594062531,1.0627749560232125,0.9999906971827887,-0.5830247308675865,-1.7699991737185623
initial_2zone_macro_ecm,E76,134.26000000000002,710.4951577275185,735.9493612772327,750.5085065444007,735.9495270159141,3.61,131.2410036681532,0.9839790106684024,0.9999886161805263,-0.5519038655757392,-2.0923355317865058
