variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_perim_W
fitted_2zone_macro_ecm,E80,2.74,682.2561393412427,722.677939348522,296.5685,699.2537704208603,3.61,98.67038206716748,1.2822544988199296,0.9450278103121231,45.03471652076537,-5.604424084803932
fitted_2zone_macro_ecm,E80,8.220000000000002,684.6647192737904,709.6343610438595,699.2537704208603,709.3395079407684,3.61,126.15268868229053,1.2958827896273761,0.9715957295880798,1.1747290064458975,-3.462004702905371
fitted_2zone_macro_ecm,E80,13.700000000000001,682.0394517788653,699.3349532909024,709.3395079407684,699.6192152071451,3.6100000000000003,126.13853866913286,1.2810331377397737,0.971586749616437,-1.1321375885479599,-2.397996259824339
fitted_2zone_macro_ecm,E80,19.180000000000003,676.7548143659242,689.8303799356131,699.6192152071451,690.1165822922147,3.61,124.86216852984015,1.2514858287671866,0.9707623686922264,-1.104458034540336,-1.8129082472329523
fitted_2zone_macro_ecm,E80,24.66,670.0870154003154,680.7959822073365,690.1165822922147,681.0762007857495,3.61,123.6252510062501,1.214857898785815,0.9699355646781114,-1.0486016831251144,-1.4847827530151168
fitted_2zone_macro_ecm,E80,30.14,662.725884964771,672.0737603978421,681.0762007857495,672.3518256111475,3.6100000000000003,122.43406264116719,1.1752592431434548,0.9691122405343616,-1.0099836400811666,-1.2960694033767908
fitted_2zone_macro_ecm,E80,35.620000000000005,655.0437965241713,663.576971097169,672.3518256111475,663.8552796904337,3.61,121.27342555401114,1.1348615670476039,0.9682833951467483,-0.9817606256043488,-1.1831123079163393
fitted_2zone_macro_ecm,E80,41.1,647.2407998824974,655.2567128804709,663.8552796904337,655.5366533143595,3.61,120.13438071161725,1.0947867487141585,0.967443361193153,-0.9594422234233876,-1.1113947389637595
fitted_2zone_macro_ecm,E80,46.580000000000005,639.4233092930002,647.0844129339242,655.5366533143595,647.3668137516133,3.61,119.01179831902284,1.0555948573892164,0.9665886433681227,-0.9405938886823233,-1.0622009349816564
fitted_2zone_macro_ecm,E80,52.06,631.6468334185633,639.0424143118271,647.3668137516133,639.3278001239916,3.61,117.90262813286698,1.0175478572587728,0.9657169488046766,-0.9239071003320977,-1.0253865902027857
fitted_2zone_macro_ecm,E80,57.54,623.9391812582282,631.1189124395721,639.3278001239916,631.4076466747271,3.61,116.80493989119208,0.9807507533363033,0.9648266310546578,-0.9086788806555551,-0.995459339957525
fitted_2zone_macro_ecm,E80,63.02,616.313047502798,623.3052352287898,631.4076466747271,623.5975995972825,3.6100000000000003,115.71740383637456,0.9452266551788913,0.9639163759525755,-0.8945311672821373,-0.9694567112291376
fitted_2zone_macro_ecm,E80,68.50000000000001,608.772805866059,615.5943892994293,623.5975995972825,615.8906279369787,3.61,114.63901031474562,0.9109564318121207,0.9629850239435983,-0.8812594492509084,-0.9458026729041032
fitted_2zone_macro_ecm,E80,73.98000000000002,601.318119585752,607.9802958484651,615.8906279369787,608.2806395322514,3.61,113.56891968757898,0.8778993881487263,0.9620314696746539,-0.8687505079077623,-0.9237010993383303
fitted_2zone_macro_ecm,E80,79.46000000000002,593.9457582195638,600.4574126360621,608.2806395322514,600.7620912860269,3.6100000000000003,112.50638443373022,0.8460036358941794,0.9610546064932344,-0.8569365598238263,-0.9028314631503598
fitted_2zone_macro_ecm,E80,84.94000000000001,586.6503218944524,593.0205911577813,600.7620912860269,593.3298385452233,3.61,111.45071340627327,0.8152105927359958,0.960053299448546,-0.8457676021353843,-0.8832286162332479
fitted_2zone_macro_ecm,E80,90.42000000000002,579.4241556837334,585.6651103986007,593.3298385452233,585.9791620502052,3.6099999999999994,110.40126458312618,0.7854556428351552,0.9590263808974314,-0.8351910662268117,-0.8652993411939733
fitted_2zone_macro_ecm,E80,95.90000000000002,572.2564286362322,578.3868966518871,585.9791620502052,578.7059792828346,3.61,109.35746365340135,0.7566654685209072,0.9579726716326048,-0.8251309214812748,-0.8499805202111136
fitted_2zone_macro_ecm,E80,101.38000000000001,565.1310381993718,571.1830087616692,578.7059792828346,571.5073161902541,3.61,108.31885562240764,0.7287513214460551,0.9568910408896949,-0.8154583942616075,-0.8390969618808573
fitted_2zone_macro_ecm,E80,106.86000000000001,558.0225655816789,564.0525657218998,571.5073161902541,564.3822108011268,3.61,107.2852090039515,0.7015960879704081,0.9557805347574826,-0.8059435864240789,-0.8360507946489025
fitted_2zone_macro_ecm,E80,112.34,550.8887939265338,556.9984541446587,564.3822108011268,557.3333766883159,3.61,106.25671167178886,0.6750309548020714,0.9546406308821402,-0.7961705331103159,-0.8470955491903179
fitted_2zone_macro_ecm,E80,117.82000000000002,543.6570571661895,550.0304339875603,557.3333766883159,550.3702272828668,3.61,105.234331162006,0.6487942079804275,0.9534717292425993,-0.7853852923454225,-0.8836594746594475
fitted_2zone_macro_ecm,E80,123.30000000000003,536.1994865920112,543.1707616156607,550.3702272828668,543.5143483062469,3.61,104.22047230588686,0.6224594371898081,0.9522760845778796,-0.7722229772833541,-0.9665571953079104
fitted_2zone_macro_ecm,E80,128.78,528.2883449624622,536.4643466102009,543.5143483062469,536.809376778584,3.61,103.22017299040914,0.5953124464082772,0.9510595623577456,-0.7542168719013024,-1.1335907986218157
fitted_2zone_macro_ecm,E80,134.26000000000002,519.5159275718053,529.9970700601867,536.809376778584,530.3388099657798,3.61,102.24327276442658,0.5661460414233361,0.9498349208690016,-0.7269155978535242,-1.4531952408741968
