variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_perim_W
fitted_2zone_macro_ecm,E68,2.74,907.8351481508315,894.7733657949385,298.7555,786.0813945694857,3.61,111.43274812209249,3.0210148042024363,0.8176363873245898,104.92227216302477,1.8109972245830452
fitted_2zone_macro_ecm,E68,8.220000000000002,886.0407763128499,876.8986300867368,786.0813945694857,865.4279161195315,3.61,142.52385906543645,2.808620109745067,0.8736945261340132,17.971150769445263,1.267545346501154
fitted_2zone_macro_ecm,E68,13.700000000000001,870.06719957023,869.5306716550173,865.4279161195315,869.0376187025516,3.61,147.03751295369946,2.659440413564146,0.8798239504642447,0.8236485136071346,0.07438881914328523
fitted_2zone_macro_ecm,E68,19.180000000000003,857.6798825331564,862.6614517784639,869.0376187025516,863.429426528171,3.61,146.83393036452603,2.5474610052615807,0.8795554196039084,-1.2792322440710298,-0.690687368041304
fitted_2zone_macro_ecm,E68,24.66,847.3569123387857,855.4564967234304,863.429426528171,856.425272659875,3.6100000000000003,146.03295208002314,2.4565805218229277,0.8784918517821928,-1.5955643267313668,-1.1229956556617928
fitted_2zone_macro_ecm,E68,30.14,838.1932679227374,847.9887959505933,856.425272659875,849.0241628014076,3.61,145.1268932756152,2.377740085754281,0.8772749707617712,-1.6834903133939063,-1.3581357879362408
fitted_2zone_macro_ecm,E68,35.620000000000005,829.6649000820763,840.3506602743249,849.0241628014076,841.4262416881259,3.6099999999999994,144.1836587557363,2.3058976449337454,0.8759922637432239,-1.725578000249448,-1.481565189454512
fitted_2zone_macro_ecm,E68,41.1,821.4688873131302,832.5936010784919,841.4262416881259,833.7006582609766,3.61,143.21878409538334,2.238232680161132,0.8746629426677683,-1.7517782431488884,-1.542425467245782
fitted_2zone_macro_ecm,E68,46.580000000000005,813.4280840084353,824.7404954194519,833.7006582609766,825.8758087180249,3.61,142.23784669751188,2.173148287518621,0.8732932293025389,-1.7714052763809196,-1.5684494742365465
fitted_2zone_macro_ecm,E68,52.06,805.4360301603698,816.7971358558084,825.8758087180249,817.9602543090989,3.61,141.24280523638313,2.10972104085458,0.8718845286152788,-1.7889780002037317,-1.5752008663160173
fitted_2zone_macro_ecm,E68,57.54,797.4254933466566,808.7591394964434,817.9602543090989,809.9512764838818,3.61,140.23372586464367,2.0473977493705946,0.87043559267419,-1.8070506734680922,-1.5713936400425428
fitted_2zone_macro_ecm,E68,63.02,789.3505883866919,800.615810791921,809.9512764838818,801.8392846653632,3.6099999999999994,139.209549165543,1.985828253575032,0.868943455654741,-1.8271643756870517,-1.5619067868617744
fitted_2zone_macro_ecm,E68,68.50000000000001,781.1766067738894,792.3522614714773,801.8392846653632,793.6102037342171,3.6099999999999994,138.16849057719585,1.9247731970682298,0.8674039014102397,-1.850310267780654,-1.5494883537926218
fitted_2zone_macro_ecm,E68,73.98000000000002,772.8741722980941,783.9505661647793,793.6102037342171,785.2467766195198,3.6099999999999994,137.10825457221156,1.864053004941833,0.8658116885418508,-1.877177928385027,-1.5357259832082173
fitted_2zone_macro_ecm,E68,79.46000000000002,764.4157652613659,775.3904038627783,785.2467766195198,776.7292872396962,3.61,136.02614844008386,1.8035192422755073,0.864160639013765,-1.9082877539236125,-1.5216177629075927
fitted_2zone_macro_ecm,E68,84.94000000000001,755.7734451832185,766.649456238618,776.7292872396962,768.0360009980254,3.6100000000000003,134.91914381192007,1.7430376167577553,0.8624436501704066,-1.944055398656829,-1.5079431963568566
fitted_2zone_macro_ecm,E68,90.42000000000002,746.9169939845598,757.7037493169886,768.0360009980254,759.1435210136157,3.6099999999999994,133.78391607751794,1.6824760716826335,0.860652668839892,-1.9848112466800785,-1.4955680195108714
fitted_2zone_macro_ecm,E68,95.90000000000002,737.811818480761,748.5281068717909,759.1435210136157,750.0272298814708,3.609999999999999,132.6168848942676,1.6216932053450328,0.8587786600078657,-2.0307818814180654,-1.4857978800443654
fitted_2zone_macro_ecm,E68,101.38000000000001,728.4158194626667,739.0969271002879,750.0272298814708,740.6620195597134,3.61,131.4142805648351,1.5605223084236421,0.8568116098192738,-2.0820268855891846,-1.4809201194871855
fitted_2zone_macro_ecm,E68,106.86000000000001,718.6739905916763,729.3856158835558,740.6620195597134,731.023619204785,3.6100000000000003,130.17227201975984,1.4987446894985939,0.8547406275732659,-2.1383080345347865,-1.4851513480941847
fitted_2zone_macro_ecm,E68,112.34,708.5085695411449,719.3732570282416,731.023619204785,721.0910532357617,3.61,128.8872169215141,1.4360421812598583,0.852554265567923,-2.1988430514939115,-1.506373199995729
fitted_2zone_macro_ecm,E68,117.82000000000002,697.8007487934872,709.0475661045651,721.0910532357617,710.8511832795127,3.61,127.55614278472318,1.3719117247297365,0.8502412835003869,-2.2618534002381554,-1.5593549471880042
fitted_2zone_macro_ecm,E68,123.30000000000003,686.3565508382954,698.4140359490452,710.8511832795127,700.3070656214047,3.61,126.17765889487657,1.305513068564626,0.8477922933563623,-2.3237393386201766,-1.6717528646592095
fitted_2zone_macro_ecm,E68,128.78,673.8431799666278,687.5127636121191,700.3070656214047,689.493281612738,3.61,124.75366754802569,1.2354022439729002,0.8452031225164527,-2.377577216633113,-1.895267993959629
fitted_2zone_macro_ecm,E68,134.26000000000002,659.6706911050488,676.4493509620063,689.493281612738,678.5040113784488,3.61,123.29255513617639,1.159080077733293,0.8424814979887046,-2.410380726701915,-2.3263369121645034
