variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_perim_W
fitted_2zone_macro_ecm,E67,2.74,847.0450086645001,821.5916997295876,296.33849999999995,683.0691376146933,3.6099999999999994,106.00556380857672,2.453868791461034,0.7362746915464601,101.13201936532502,3.529064455494047
fitted_2zone_macro_ecm,E67,8.220000000000002,820.0001479188215,800.9144817868806,683.0691376146933,776.7535766155082,3.61,131.08011620281414,2.2262486363966074,0.7949778555861303,25.48039857145729,2.64619999418912
fitted_2zone_macro_ecm,E67,13.700000000000001,801.5832213579818,794.1278744143359,776.7535766155082,790.7470951085493,3.61,136.68156869379803,2.07959003802693,0.8054149097171144,3.8419377782750224,1.0336730666129104
fitted_2zone_macro_ecm,E67,19.180000000000003,788.5994687842032,789.0452328197179,790.7470951085493,789.3746568883417,3.61,137.2506975792976,1.980164703123069,0.8064331815883394,-0.37716464338014277,-0.06180453854919871
fitted_2zone_macro_ecm,E67,24.66,778.7467116659848,783.7866188317782,789.3746568883417,784.8725071111678,3.61,136.82726479177418,1.9068676532423656,0.8056762913212304,-1.2363730864164357,-0.6987758363076905
fitted_2zone_macro_ecm,E67,30.14,770.6354090498427,778.2229423977511,784.8725071111678,779.5228143770665,3.609999999999999,136.18353835029757,1.8479012294052874,0.8045177338160617,-1.4675371646739293,-1.0520005203037286
fitted_2zone_macro_ecm,E67,35.620000000000005,763.4659734770063,772.4312147772538,779.5228143770665,773.8266885530631,3.6099999999999994,135.46963730701262,1.7968049370070203,0.8032215784086039,-1.5606988264123844,-1.2430177344932107
fitted_2zone_macro_ecm,E67,41.1,756.7832715941763,766.4731839089477,773.8266885530631,767.930281834167,3.61,134.72127348877854,1.7500338336417163,0.801849866731868,-1.6135444288922414,-1.343492322132198
fitted_2zone_macro_ecm,E67,46.580000000000005,750.32660084125,760.3801688275797,767.930281834167,761.8870108118421,3.61,133.9496105864487,1.7056224539792881,0.8004212674766965,-1.6515909793569767,-1.393912654821249
fitted_2zone_macro_ecm,E67,52.06,743.943296259009,754.1623646857589,761.8870108118421,755.715470330367,3.61,133.15854777243135,1.6624606645349274,0.7989415153447781,-1.684406498884825,-1.4168590514233126
fitted_2zone_macro_ecm,E67,57.54,737.5399658927736,747.8168578688806,755.715470330367,749.4170320671387,3.61,132.34890822456794,1.61990128876898,0.7974107216855345,-1.7167056263069376,-1.4248762028769153
fitted_2zone_macro_ecm,E67,63.02,731.0551496658196,741.3324763989652,749.4170320671387,742.9831340427155,3.61,131.51985937382452,1.5775469610844697,0.7958258052142047,-1.7511892169823136,-1.4249364813112748
fitted_2zone_macro_ecm,E67,68.50000000000001,724.4439852949628,734.692486029915,742.9831340427155,736.3988545178062,3.61,130.6695402710495,1.5351340597011873,0.7941815301703108,-1.7895683820874886,-1.4209397983700298
fitted_2zone_macro_ecm,E67,73.98000000000002,717.6695315791582,727.8760368795026,736.3988545178062,729.6447688277917,3.61,129.79537267161425,1.4924692800326662,0.7924709851422918,-1.8330373615141928,-1.4151171921247558
fitted_2zone_macro_ecm,E67,79.46000000000002,710.6977172787813,720.8589294359853,729.6447688277917,722.6979305331776,3.61,128.89421851072186,1.4493945896290772,0.7906857825209822,-1.8825141845230662,-1.408837363362866
fitted_2zone_macro_ecm,E67,84.94000000000001,703.4941603961792,713.6140448594659,722.6979305331776,715.5324152055955,3.6100000000000003,127.96245880045726,1.405767066157441,0.7888161063407877,-1.9387604974401602,-1.4031073383981878
fitted_2zone_macro_ecm,E67,90.42000000000002,696.021759000317,706.1116693190046,715.5324152055955,708.1196948902591,3.6099999999999994,126.99603628425767,1.3614456995191895,0.7868506808879437,-2.0024278184402884,-1.3989514666190215
fitted_2zone_macro_ecm,E67,95.90000000000002,688.2382115551248,698.3199071817704,708.1196948902591,700.4290497047944,3.61,125.99049150637987,1.3162798053708034,0.7847767129488957,-2.0740476654969964,-1.3978125114532198
fitted_2zone_macro_ecm,E67,101.38000000000001,680.0925638226721,690.2054130335588,700.4290497047944,692.4282375086057,3.61,124.9410209662785,1.2700942593709992,0.7825798640418345,-2.1539624156068946,-1.4021319108322035
fitted_2zone_macro_ecm,E67,106.86000000000001,671.5194664893384,681.7347913931071,692.4282375086057,684.0847367310463,3.61,123.8425959236186,1.222665603865631,0.7802443372737204,-2.242172564172443,-1.4163400173784702
fitted_2zone_macro_ecm,E67,112.34,662.4288962280673,672.8772595582694,684.0847367310463,675.3680851641485,3.61,122.69020499822535,1.1736799369458308,0.7777532296091297,-2.338046253249671,-1.448650458020719
fitted_2zone_macro_ecm,E67,117.82000000000002,652.6872827029331,663.6096336654746,675.3680851641485,666.2542336537962,3.61,121.47933238537232,1.12265761508654,0.775089433449645,-2.439787867049373,-1.5143681574330023
fitted_2zone_macro_ecm,E67,123.30000000000003,642.0826167925796,653.925549798149,666.2542336537962,656.7335600658581,3.61,120.2068747443868,1.0688200972401556,0.7722376288834013,-2.5434768349701153,-1.6420055257108626
fitted_2zone_macro_ecm,E67,128.78,630.259986834272,643.8523789857437,656.7335600658581,646.825505018144,3.61,118.8728679063205,1.0108601645600586,0.7691883986484664,-2.641335234481914,-1.884565505001993
fitted_2zone_macro_ecm,E67,134.26000000000002,616.6030967935051,633.4820969247197,646.825505018144,636.6051693130142,3.61,117.48370207910217,0.9465618112422036,0.7659464234003637,-2.718608039591981,-2.3402489460081592
