variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_perim_W
fitted_2zone_macro_ecm,E77,2.74,547.9796018601547,572.0616963074499,297.13699999999994,491.9785791883306,3.61,86.88017949544654,0.664393005584964,0.7087089003107896,45.12517385424975,-3.338947550792858
fitted_2zone_macro_ecm,E77,8.220000000000002,547.8866358109448,559.6398597028799,491.9785791883306,543.1721948034999,3.6100000000000003,101.11017257280987,0.6640549153650731,0.7566161211530872,12.043836600306358,-1.6295674869053858
fitted_2zone_macro_ecm,E77,13.700000000000001,545.9458934070234,554.0701265309402,543.1721948034999,551.523752121701,3.61,104.49250786679552,0.6570231696434121,0.7663433325768013,1.9735546266991018,-1.126413167697675
fitted_2zone_macro_ecm,E77,19.180000000000003,543.2534443206715,550.0494555576497,551.523752121701,550.3926304044616,3.61,104.81029676631832,0.6473502794186571,0.7672280766436549,-0.2674102723334745,-0.9422571248746894
fitted_2zone_macro_ecm,E77,24.66,540.1971500801568,546.3775969232815,550.3926304044616,547.316125053539,3.61,104.45783323730312,0.6364858311338384,0.7662464996477074,-0.726974212098195,-0.8569100123255521
fitted_2zone_macro_ecm,E77,30.14,536.9441259007997,542.7866801737199,547.316125053539,543.8516855936093,3.61,103.96741053791618,0.6250563349733612,0.7648706523321334,-0.8181022517293982,-0.8100616963626421
fitted_2zone_macro_ecm,E77,35.620000000000005,533.57502680687,539.2094782441926,543.8516855936093,540.307821603145,3.61,103.44801184057626,0.6133641079369497,0.763400624685492,-0.836277499489776,-0.7812085393105239
fitted_2zone_macro_ecm,E77,41.1,530.129969834957,535.6235309105153,540.307821603145,536.7388879687024,3.61,102.92057583921157,0.6015599920884122,0.7618941412107434,-0.8416053860552183,-0.7616742945058348
fitted_2zone_macro_ecm,E77,46.580000000000005,526.6280454362733,532.0173555355967,536.7388879687024,533.148826235448,3.61,102.38821425731211,0.5897172411849343,0.7603594350177705,-0.8459962744793629,-0.7472200474913558
fitted_2zone_macro_ecm,E77,52.06,523.0768600797669,528.3825427574199,533.148826235448,529.5321948828822,3.61,101.850547211068,0.5778676712296643,0.7587948491183887,-0.8516614783882097,-0.7356252264770586
fitted_2zone_macro_ecm,E77,57.54,519.4775255907575,524.7116005620837,529.5321948828822,525.8820563454154,3.61,101.30655690991439,0.5660205042374994,0.7571967883126463,-0.8589494651921072,-0.7256969216038738
fitted_2zone_macro_ecm,E77,63.02,515.8273253134917,520.9972163060427,525.8820563454154,522.1912607771857,3.61,100.75511369462802,0.5541724201233774,0.7555611930956188,-0.867905719218953,-0.7167979058143383
fitted_2zone_macro_ecm,E77,68.50000000000001,512.1211233124991,517.2319414254732,522.1912607771857,518.4525106121852,3.61,100.1950466925278,0.5423129092785046,0.753883728764011,-0.8785603655734916,-0.7086075365334104
fitted_2zone_macro_ecm,E77,73.98000000000002,508.3520583957202,513.4080404938246,518.4525106121852,514.6582632450471,3.61,99.62513608492647,0.5304270133919333,0.752159746834054,-0.8909662145077032,-0.7010046024138257
fitted_2zone_macro_ecm,E77,79.46000000000002,504.5117904052856,509.51742783818526,514.6582632450471,510.80066145086636,3.6100000000000003,99.04409948421689,0.5184965066035383,0.7503842253015394,-0.9051921425720671,-0.6940243874267606
fitted_2zone_macro_ecm,E77,84.94000000000001,500.59040068450406,505.55167251022453,510.80066145086636,506.8715217209341,3.6099999999999994,98.45058520858072,0.506499972670802,0.7485517257447007,-0.9213094321333771,-0.6878731601838548
fitted_2zone_macro_ecm,E77,90.42000000000002,496.5759230963709,501.502082604271,506.8715217209341,502.8623957549828,3.61,97.8431757299,0.49441182580311854,0.746656378598217,-0.9393746097251805,-0.6830048881219858
fitted_2zone_macro_ecm,E77,95.90000000000002,492.45334953538685,497.3599092987547,502.8623957549828,498.7647385906714,3.61,97.22040578296372,0.4821999505815334,0.7446919128121394,-0.9594045393061421,-0.6802874119014155
fitted_2zone_macro_ecm,E77,101.38000000000001,488.2027674893444,493.11675314029856,498.7647385906714,494.5702522379638,3.61,96.58080442294599,0.46982117344184543,0.7426517631044397,-0.9813355487620408,-0.6813170004707562
fitted_2zone_macro_ecm,E77,106.86000000000001,483.7959824338862,488.76532514056726,494.5702522379638,490.27153352847125,3.61,95.92297878392432,0.4572130807207261,0.7405293188644027,-1.0049527157072922,-0.688992176151302
fitted_2zone_macro_ecm,E77,112.34,479.1904514743635,484.30083709257866,490.27153352847125,485.8632582870684,3.61,95.24577201459158,0.4442795680468494,0.7383184338266944,-1.0297653757996617,-0.7085475717608551
fitted_2zone_macro_ecm,E77,117.82000000000002,474.3184325759683,479.72351005396916,485.8632582870684,481.34431508449967,3.6100000000000003,94.5485538235895,0.4308656586375597,0.7360144147617023,-1.0547869605898377,-0.7494061717311984
fitted_2zone_macro_ecm,E77,123.30000000000003,469.0676411774403,475.0430686137122,481.34431508449967,476.7216205704729,3.61,93.8317480550431,0.4167141966442602,0.7336158862310047,-1.0781455121413683,-0.8284843682074929
fitted_2zone_macro_ecm,E77,128.78,463.246916117092,470.2867565645774,476.7216205704729,472.0169097107735,3.61,93.09778318704291,0.4013927138692438,0.7311282500125915,-1.0963952344664076,-0.9760636921156157
fitted_2zone_macro_ecm,E77,134.26000000000002,456.5256734550611,465.5135868788159,472.0169097107735,467.2787835872171,3.61,92.35279565188014,0.38417357735686103,0.7285700319647397,-1.1033006064319888,-1.2461611916132538
