variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_perim_W
fitted_2zone_macro_ecm,E76,2.74,980.3466964276545,1004.9621254858104,296.4675,999.9053676318554,3.61,118.93047379233325,3.804266591329182,0.9928626729518413,55.655914403371696,-3.4128936229081295
fitted_2zone_macro_ecm,E76,8.220000000000002,967.2083379099054,986.4876192177891,999.9053676318554,986.512344095165,3.61,162.5998290042682,3.65335579450077,0.9981573005684008,-1.1371812309201523,-2.6730444581922557
fitted_2zone_macro_ecm,E76,13.700000000000001,952.8053391699348,969.0579587945708,986.512344095165,969.0919813357339,3.61,160.7009014877863,3.4925643816337963,0.9980507740274386,-1.4750279588881003,-2.253402195079489
fitted_2zone_macro_ecm,E76,19.180000000000003,937.7787821408812,952.1877964448582,969.0919813357339,952.2228765611264,3.6099999999999994,158.58704772130952,3.3299144898485413,0.9979247673582226,-1.4238558004692186,-1.9977889848782318
fitted_2zone_macro_ecm,E76,24.66,922.5016289656833,935.7491717351272,952.2228765611264,935.7855093047455,3.61,156.531666253121,3.1698104982095097,0.9977942077995147,-1.3830928220449825,-1.8367526371455885
fitted_2zone_macro_ecm,E76,30.14,907.190560189372,919.6688881538686,935.7855093047455,919.7066279542054,3.61,154.5222042871296,3.0145843609821985,0.9976583304910183,-1.3487416408276724,-1.7301021174146838
fitted_2zone_macro_ecm,E76,35.620000000000005,891.9708546508671,903.9048451643691,919.7066279542054,903.9440883427078,3.6100000000000003,152.55092101962074,2.865390826023178,0.9975165347568283,-1.3181326012598515,-1.6546305174348501
fitted_2zone_macro_ecm,E76,41.1,876.9143208299292,888.4325961266412,903.9440883427078,888.4734172260529,3.61,150.61312267701953,2.7227223853380083,0.9973683318894727,-1.2897551983199018,-1.596992204124253
fitted_2zone_macro_ecm,E76,46.580000000000005,862.0614955377835,873.2375937345263,888.4734172260529,873.2800514956681,3.61,148.705857813736,2.586703298244953,0.9972132939735475,-1.262765707499705,-1.5495498443087545
fitted_2zone_macro_ecm,E76,52.06,847.4346036359182,858.3107322569577,873.2800514956681,858.354876456983,3.61,146.82716579228804,2.4572562905238757,0.9970510215380344,-1.2367020455170918,-1.5079594966627583
fitted_2zone_macro_ecm,E76,57.54,833.0450877494688,843.64579680317,858.354876456983,843.6916726128693,3.6099999999999994,144.97564533592669,2.334196414973452,0.9968811230356331,-1.2113193969186526,-1.4697729721551973
fitted_2zone_macro_ecm,E76,63.02,818.8979489109921,829.2380151310185,843.6916726128693,829.2856659250477,3.6099999999999994,143.1502077160051,2.217283495471616,0.996703201657504,-1.186495520410564,-1.4336352203896832
fitted_2zone_macro_ecm,E76,68.50000000000001,804.994208619914,815.0832497660512,829.2856659250477,815.1327189588737,3.61,141.34993660058282,2.1062510856574037,0.9965168466922295,-1.1621759822660693,-1.3988309571025068
fitted_2zone_macro_ecm,E76,73.98000000000002,791.3322427409495,801.1775689906121,815.1327189588737,801.2289012267393,3.61,139.5740101572438,2.000822020080299,0.9963216277686872,-1.138341937213395,-1.3650402393368235
fitted_2zone_macro_ecm,E76,79.46000000000002,777.9083901112227,787.5170553508696,801.2289012267393,787.5702971989906,3.61,137.82166082804534,1.9007160458358707,0.9961170911193816,-1.1149901246170828,-1.3322275327223747
fitted_2zone_macro_ecm,E76,84.94000000000001,764.7170037573151,774.0977870145404,787.5702971989906,774.1529871536295,3.6100000000000003,136.0921604006312,1.8056522577411331,0.9959027576647976,-1.0921185533903546,-1.3006320255815218
fitted_2zone_macro_ecm,E76,90.42000000000002,751.7499184716847,760.9159853181072,774.1529871536295,760.97319400577,3.61,134.38482647759898,1.7153472211215148,0.995678123462277,-1.0697130381941178,-1.2708619058963737
fitted_2zone_macro_ecm,E76,95.90000000000002,738.9950898826592,747.9683809012573,760.97319400577,748.0276482018784,3.61,132.69905403765003,1.6295081342145945,0.9954426641778898,-1.0477297941467207,-1.2441338162954119
fitted_2zone_macro_ecm,E76,101.38000000000001,726.4338367621783,735.2529322087379,748.0276482018784,735.3143038960613,3.6100000000000008,131.03438520286502,1.5478186298330272,0.9951958472222434,-1.026067626049108,-1.2227548233374645
fitted_2zone_macro_ecm,E76,106.86000000000001,714.035565861567,722.7701642249298,735.3143038960613,722.8336732100507,3.609999999999999,129.39064512624867,1.4699122437201353,0.9949371589614002,-1.0045191825847768,-1.2110394250108596
fitted_2zone_macro_ecm,E76,112.34,701.7478620606882,710.5256328617489,722.8336732100507,710.5912819582869,3.61,127.76819780314561,1.3953243359426897,0.994666161738162,-0.9826827239227539,-1.2170252210315737
fitted_2zone_macro_ecm,E76,117.82000000000002,689.4779990567491,698.5344517678197,710.5912819582869,698.6021796884356,3.61,126.16842264670535,1.3234060388262738,0.9943826097285984,-0.95980082284941,-1.2556640646302653
fitted_2zone_macro_ecm,E76,123.30000000000003,677.0585643047763,686.829607870216,698.6021796884356,686.899222849128,3.61,124.59459913100876,1.2531717098880326,0.9940866804648182,-0.9344646578114384,-1.3547410526487549
fitted_2zone_macro_ecm,E76,128.78,664.1837285355907,675.4772421737277,686.899222849128,675.5482933750261,3.61,123.05354626025881,1.1830322118540466,0.9937794325417345,-0.9040713479887321,-1.5658293253699402
fitted_2zone_macro_ecm,E76,134.26000000000002,650.2914957805893,664.6047453991343,675.5482933750261,664.6762756887317,3.61,121.55865792636693,1.1103402872150991,0.9934637021051133,-0.8638268267140279,-1.9845113498047684
