variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_perim_W
fitted_2zone_macro_ecm,E69,2.74,958.8806829260744,958.8829886371708,296.73849999999993,876.8425136627473,3.61,115.78036085757982,3.5597998733565688,0.8760988328343868,105.75129783279789,-0.00031968350738373135
fitted_2zone_macro_ecm,E69,8.220000000000002,941.5621367025993,942.3141650283736,876.8425136627473,937.3870521409144,3.61,152.27481706657414,3.3703797099976076,0.9247443315589567,11.718209627868994,-0.10426763926062699
fitted_2zone_macro_ecm,E69,13.700000000000001,927.4771018548166,933.291069382934,937.3870521409144,933.5869176313483,3.61,155.46337152954447,3.221376329057884,0.9277711196811208,-0.739175383330032,-0.8060981855578192
fitted_2zone_macro_ecm,E69,19.180000000000003,915.3689259276811,924.3188375009395,933.5869176313483,924.9950892696108,3.61,154.67380464221247,3.0968514262984628,0.9270343200365172,-1.6691806167476164,-1.2408922900267199
fitted_2zone_macro_ecm,E69,24.66,904.4102856915088,915.0919145832346,924.9950892696108,915.8248318201871,3.61,153.5713472200488,2.986952751373121,0.9259916885076476,-1.77849627218498,-1.4809923906145985
fitted_2zone_macro_ecm,E69,30.14,894.1095713360866,905.7007010547173,915.8248318201871,906.4611572850436,3.61,152.42164699623154,2.886051696960714,0.9248867633239328,-1.8127304670949158,-1.607093364310407
fitted_2zone_macro_ecm,E69,35.620000000000005,884.177528699565,896.2089379131036,906.4611572850436,896.9907319493713,3.61,151.25222700052882,2.7909386740376965,0.923743922373779,-1.8300047157530006,-1.6681374792400336
fitted_2zone_macro_ecm,E69,41.1,874.4426381026063,886.6485785258222,896.9907319493713,887.4493841367031,3.61,150.0702132889287,2.6997643091200363,0.9225687747913851,-1.840235926871933,-1.6923359789330028
fitted_2zone_macro_ecm,E69,46.580000000000005,864.8010262735479,877.0319498906592,887.4493841367031,877.8511467736371,3.61,148.87837370446036,2.6114424729472723,0.9213628938153415,-1.847666766852782,-1.69579986261848
fitted_2zone_macro_ecm,E69,52.06,855.1872756916883,867.3597009296108,877.8511467736371,868.1976965261181,3.61,147.67739619838986,2.525315041145305,0.9201258235551515,-1.854689189317382,-1.6876891469851028
fitted_2zone_macro_ecm,E69,57.54,845.5575182589782,857.6254070003973,868.1976965261181,858.4832869185922,3.6099999999999994,146.4667501323928,2.4409638097779265,0.9188558054423563,-1.8627274870112658,-1.673195312998522
fitted_2zone_macro_ecm,E69,63.02,835.8796646700342,847.8181867565521,858.4832869185922,848.697522619443,3.61,145.24514708882975,2.3581050792525184,0.9175501542854033,-1.8726615217941,-1.6552588134767703
fitted_2zone_macro_ecm,E69,68.50000000000001,826.1277391387391,837.924177445659,848.697522619443,838.82692502033,3.61,144.01079790051176,2.276530581959917,0.9162054533565188,-1.8850632710482689,-1.6355591030161856
fitted_2zone_macro_ecm,E69,73.98000000000002,816.2785400661961,827.9273692854965,838.82692502033,828.8558191273536,3.6100000000000003,142.7615551019024,2.1960742085669325,0.9148176435402875,-1.9003293728042256,-1.6150933165929822
fitted_2zone_macro_ecm,E69,79.46000000000002,806.3095652079531,817.8100993052009,828.8558191273536,818.7668569140261,3.61,141.4949918498824,2.116592777363822,0.9133820498591284,-1.9187520295708114,-1.594532412488235
fitted_2zone_macro_ecm,E69,84.94000000000001,796.1975280900407,807.5533965545967,818.7668569140261,808.5413767280625,3.6100000000000008,140.20844854036895,2.037953868658182,0.9118933726256095,-1.9405511144572578,-1.5744747318318837
fitted_2zone_macro_ecm,E69,90.42000000000002,785.9169613516161,797.1373231436144,808.5413767280625,798.1597460037385,3.6099999999999994,138.8990684663003,1.960026121221307,0.9103456632720058,-1.9658779949880472,-1.5556869277460283
fitted_2zone_macro_ecm,E69,95.90000000000002,775.438395101631,786.5414568561166,798.1597460037385,787.6018313266989,3.6100000000000003,137.56384102684046,1.8826681562482135,0.9087323049797503,-1.994792163174192,-1.539423447266038
fitted_2zone_macro_ecm,E69,101.38000000000001,764.7253965515667,775.7457147384281,787.6018313266989,776.8477878832845,3.6100000000000003,136.19967473441747,1.805711709672251,0.9070460266942185,-2.0272021535057396,-1.5279511713364091
fitted_2zone_macro_ecm,E69,106.86000000000001,753.7292705704622,764.7318454041425,776.8477878832845,765.8794795863464,3.61,134.80353441248693,1.7289324186273969,0.9052790004426305,-2.0627490895675424,-1.525491081090678
fitted_2zone_macro_ecm,E69,112.34,742.3792468497257,753.4861710740197,765.8794795863464,754.6830781912452,3.609999999999999,133.3727025350395,1.651997335172717,0.9034231161085818,-2.100589705385437,-1.5399589731163719
fitted_2zone_macro_ecm,E69,117.82000000000002,730.5641214085623,742.0046363823122,754.6830781912452,743.2538354545493,3.61,131.90527384923016,1.5743703199146195,0.9014706151542294,-2.1389977999598253,-1.5862108478567913
fitted_2zone_macro_ecm,E69,123.30000000000003,718.0978312231521,730.3021027537826,743.2538354545493,731.6048471588863,3.61,130.40108474961383,1.4951429575111437,0.8994154345830038,-2.174634509573166,-1.6921045893907578
fitted_2zone_macro_ecm,E69,128.78,704.6549401661307,718.4294541642541,731.6048471588863,719.7831475301087,3.61,128.86345083134495,1.4127371876942938,0.8972559401904662,-2.2012122897327115,-1.909816435528594
fitted_2zone_macro_ecm,E69,134.26000000000002,689.650009209025,706.5050846972084,719.7831475301087,707.8992765669639,3.61,127.30240560883377,1.324396771251984,0.8950003560533736,-2.207045548421508,-2.336931828868385
