variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_perim_W
fitted_2zone_macro_ecm,E75,2.74,899.1922940751381,895.5602858877596,296.71049999999997,867.4962726633296,3.61,111.34367623333183,2.9355508218298407,0.9531368067823104,68.27707363602153,0.5035726800361005
fitted_2zone_macro_ecm,E75,8.220000000000002,881.0323545084311,883.0180573965862,867.4962726633296,882.6818359398129,3.6100000000000003,148.0081454124737,2.7612609220487827,0.9783387372939871,1.9283985413374578,-0.2753148323339594
fitted_2zone_macro_ecm,E75,13.700000000000001,865.707433682612,871.9105426453182,882.6818359398129,872.1426981382533,3.6100000000000003,148.2623531061269,2.619662326456189,0.9784468320945436,-1.3389047112457304,-0.8600520824157563
fitted_2zone_macro_ecm,E75,19.180000000000003,852.063582678584,860.5588841705182,872.1426981382533,860.8153619269791,3.61,146.89655264571007,2.497743778970382,0.9778589541255418,-1.435851455441897,-1.1778612600253577
fitted_2zone_macro_ecm,E75,24.66,839.425665086316,849.105462433093,860.8153619269791,849.3721363807857,3.61,145.47184108967252,2.3882435011952983,0.9772266236928846,-1.4471679819817411,-1.3420898964550878
fitted_2zone_macro_ecm,E75,30.14,827.4057255966546,837.6487441622285,849.3721363807857,837.9234384255483,3.61,144.03586504240684,2.2871120385226726,0.9765687048425289,-1.444444924688975,-1.420179703517851
fitted_2zone_macro_ecm,E75,35.620000000000005,815.7815727821221,826.2414727660819,837.9234384255483,826.5231422558417,3.61,142.59849406331418,2.1920656036725816,0.9758885192808668,-1.4349235831032237,-1.4502499983718558
fitted_2zone_macro_ecm,E75,41.1,804.4255793439427,814.910389857268,826.5231422558417,815.1985325674344,3.61,141.16449701537337,2.1017908167302077,0.9751873888052742,-1.4220052323336034,-1.4537038072254072
fitted_2zone_macro_ecm,E75,46.580000000000005,793.2636315072793,803.6676948887018,815.1985325674344,803.9621280466841,3.6100000000000003,139.736101921859,2.0155079041467427,0.9744655881744472,-1.4075720935257936,-1.4425083342199077
fitted_2zone_macro_ecm,E75,52.06,782.2516867554227,792.5174489092037,803.9621280466841,792.8181835814605,3.61,138.3141199280564,1.9327309401854664,0.9737227519754649,-1.392672587132403,-1.423333069115131
fitted_2zone_macro_ecm,E75,57.54,771.3624672891069,781.4591359842015,792.8181835814605,781.7663061918137,3.61,136.8985658239838,1.8531363889478745,0.9729581019022782,-1.3778924299362836,-1.3998885057291723
fitted_2zone_macro_ecm,E75,63.02,760.5779277095171,770.4896405780169,781.7663061918137,770.8034637217629,3.61,135.48900267424332,1.7764910663190774,0.9721705728897297,-1.3635608246804112,-1.3742446479839483
fitted_2zone_macro_ecm,E75,68.50000000000001,749.8849768669478,759.6043500400863,770.8034637217629,759.9251051890604,3.61,134.08473304875298,1.7026125626387414,0.9713588808818899,-1.3498641857258697,-1.3475770275179495
fitted_2zone_macro_ecm,E75,73.98000000000002,739.2729972469583,748.7977833522541,759.9251051890604,749.1257994720016,3.6100000000000003,132.68490597228154,1.631347209893474,0.9705215572481615,-1.3369077182459608,-1.3205978121091215
fitted_2zone_macro_ecm,E75,79.46000000000002,728.7323011808198,738.0639783168385,749.1257994720016,738.3996275435493,3.6100000000000003,131.2885791541711,1.5625572370121605,0.9696569649786716,-1.3247469737807573,-1.2938235329277568
fitted_2zone_macro_ecm,E75,84.94000000000001,718.2529736180539,727.3967822816176,738.3996275435493,727.7404747837016,3.6099999999999994,129.89476024877598,1.4961122272963494,0.9687633067718254,-1.3134008555986434,-1.2677758410483015
fitted_2zone_macro_ecm,E75,90.42000000000002,707.8236720236083,716.7901566873268,727.7404747837016,717.1423338799182,3.61,128.5024435085452,1.4318816475340865,0.9678386335911129,-1.3028508418579545,-1.24319012503944
fitted_2zone_macro_ecm,E75,95.90000000000002,697.4299192418665,706.238611665554,717.1423338799182,706.5997335241817,3.61,127.11065677708935,1.3697256776471916,0.9668808640271533,-1.2930261059595651,-1.2213124592683589
fitted_2zone_macro_ecm,E75,101.38000000000001,687.0512144895532,695.7379366995781,706.5997335241817,696.1084561492917,3.6099999999999994,125.71853799878002,1.309481023641125,0.9658878309273526,-1.283768921812485,-1.2044014656224458
fitted_2zone_macro_ecm,E75,106.86000000000001,676.6558154946697,685.2865062428403,696.1084561492917,685.666817860371,3.6099999999999994,124.32547205036157,1.2509366894393943,0.9648573851461018,-1.2747673081492485,-1.196632784508146
fitted_2zone_macro_ecm,E75,112.34,666.1911269711851,674.8876579707073,685.666817860371,675.2779970805772,3.61,122.93134229085699,1.193791291057674,0.9637876129619181,-1.2654295382411023,-1.2057614400939403
fitted_2zone_macro_ecm,E75,117.82000000000002,655.5659153108409,664.5540484311138,675.2779970805772,664.9542954119528,3.6100000000000003,121.53699591033023,1.1375774387147035,0.9626772755146419,-1.254653342165046,-1.246191652217612
fitted_2zone_macro_ecm,E75,123.30000000000003,644.6174111125997,654.3156391990211,664.9542954119528,654.7249436443484,3.61,120.14510511647771,1.08152850220407,0.9615266780752088,-1.240403232901072,-1.344645291839403
fitted_2zone_macro_ecm,E75,128.78,633.0506062195459,644.2343377597429,654.7249436443484,644.6504018373569,3.61,118.7617591687793,1.024347144961024,0.960339366268199,-1.2189375448423028,-1.5506081963340035
fitted_2zone_macro_ecm,E75,134.26000000000002,620.3267190084156,634.430831199619,644.6504018373569,634.848552038656,3.61,117.39940353604429,0.9638142374516363,0.9591254022459114,-1.1833947088232764,-1.9555147481042965
