variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_perim_W
fitted_2zone_macro_ecm,E79,2.74,647.1450567020102,681.8238312648062,296.70399999999995,643.8259459211724,3.61,95.55177864737426,1.094300981156905,0.901334903427742,47.08792963272991,-4.808161916496053
fitted_2zone_macro_ecm,E79,8.220000000000002,648.9864411025916,669.885222386727,643.8259459211724,668.3102557413372,3.61,119.76735223791584,1.1036687468357624,0.9395621498750499,3.4359658103718145,-2.8975857866489343
fitted_2zone_macro_ecm,E79,13.700000000000001,646.7778471450362,661.5260153961854,668.3102557413372,661.9276538365579,3.61,120.8614191606057,1.0924392201686015,0.9407983178751099,-0.8972662973863593,-2.0448121889326147
fitted_2zone_macro_ecm,E79,19.180000000000003,642.4303912867169,653.8521256637172,661.9276538365579,654.3388951037325,3.61,119.90800143927115,1.0705577695843533,0.9397228974257779,-1.0651957939617478,-1.5836069452910446
fitted_2zone_macro_ecm,E79,24.66,636.9557241608635,646.5119525799788,654.3388951037325,646.9929330103989,3.6099999999999994,118.89095716701468,1.0434210858627904,0.9385481075195825,-1.0294442897186638,-1.3249572434263905
fitted_2zone_macro_ecm,E79,30.14,630.9003094301554,639.3809767450924,646.9929330103989,639.8576720646952,3.6099999999999994,117.90020558013592,1.0139442938961205,0.937375452119265,-0.9983497760583336,-1.1758322525588487
fitted_2zone_macro_ecm,E79,35.620000000000005,624.559220741528,632.3937239875161,639.8576720646952,632.8699354455001,3.61,116.929324434303,0.9836775227022958,0.9361984497936037,-0.9762180916515514,-1.0862425393323223
fitted_2zone_macro_ecm,E79,41.1,618.0909551360406,625.5131229532601,632.8699354455001,625.9912455113201,3.61,115.97159279707229,0.9534304969429184,0.9350095495074389,-0.9595502285337496,-1.0290728287406916
fitted_2zone_macro_ecm,E79,46.580000000000005,611.5797072461875,618.7171839306912,625.9912455113201,619.1986987941455,3.61,115.02293726125144,0.9236152061299018,0.9338038511061687,-0.9461451984320394,-0.989600815108577
fitted_2zone_macro_ecm,E79,52.06,605.0691911909993,611.9919811587055,619.1986987941455,612.4778719759438,3.61,114.08086486702122,0.8944313126333838,0.9325780692656936,-0.9348049546068755,-0.9598348124542865
fitted_2zone_macro_ecm,E79,57.54,598.5810085333493,605.3278730188641,612.4778719759438,605.818865053248,3.61,113.14373599946695,0.8659656697697192,0.9313297753844128,-0.924889683777252,-0.935442998894612
fitted_2zone_macro_ecm,E79,63.02,592.1246106842503,598.7174647205914,605.818865053248,599.2141582417797,3.61,112.21036115646062,0.8382454617841583,0.9300569608920219,-0.9160613897477352,-0.9140896729540102
fitted_2zone_macro_ecm,E79,68.50000000000001,585.7026755647934,592.1545169877663,599.2141582417797,592.657461433498,3.61,111.27978200065367,0.8112664164874751,0.9287577898599605,-0.9081438493621402,-0.894538478141342
fitted_2zone_macro_ecm,E79,73.98000000000002,579.3139582165393,585.6333744853004,592.657461433498,586.1431092525218,3.61,110.35115392824325,0.7850075837000433,0.9274304587940535,-0.9010457952297894,-0.8761779221155014
fitted_2zone_macro_ecm,E79,79.46000000000002,572.9547061561065,579.148690032848,586.1431092525218,579.6657656330914,3.61,109.42368550384944,0.7594387399417637,0.9260731185816033,-0.8947174645352275,-0.8587869024498179
fitted_2zone_macro_ecm,E79,84.94000000000001,566.6191807329571,572.6953352743172,579.6657656330914,573.2203213508992,3.61,108.49661181923902,0.7345234911635807,0.9246838359239683,-0.8891236489024003,-0.842450035586165
fitted_2zone_macro_ecm,E79,90.42000000000002,560.2994851082648,566.2684601310518,573.2203213508992,566.8019418854499,3.61,107.56919177292684,0.7102194217376714,0.9232605862621481,-0.8842228729043264,-0.8275897504137999
fitted_2zone_macro_ecm,E79,95.90000000000002,553.98463807239,559.8637196208379,566.8019418854499,560.4062797038588,3.61,106.64072834455908,0.6864754969853987,0.921801282471418,-0.8799448292763273,-0.8151261502633231
fitted_2zone_macro_ecm,E79,101.38000000000001,547.6585528072079,553.4777485790224,560.4062797038588,554.0299257789333,3.6100000000000003,105.71061957838283,0.6632259303895829,0.9203038580671923,-0.8761577430330297,-0.8068230739816974
fitted_2zone_macro_ecm,E79,106.86000000000001,541.2961784245194,547.1090550395661,554.0299257789333,547.6712619670133,3.61,104.77845939616118,0.640378521585302,0.9187664459257668,-0.8726138532669717,-0.8059469320390065
fitted_2zone_macro_ecm,E79,112.34,534.8563964051403,540.7596537065701,547.6712619670133,541.3320196601393,3.61,103.84422568476768,0.6177936728090061,0.9171877322901951,-0.8688535250022583,-0.8184780834344291
fitted_2zone_macro_ecm,E79,117.82000000000002,528.2691017482821,534.4380251831303,541.3320196601393,535.0201014327549,3.6099999999999994,102.90862493779187,0.5952473949581942,0.9155676362135476,-0.8640339960910494,-0.8553123084412066
fitted_2zone_macro_ecm,E79,123.30000000000003,521.4118463465333,528.1644569382747,535.0201014327549,528.7546690142631,3.61,101.97371941594255,0.5723669603025202,0.9139085936466596,-0.8566224077489829,-0.9362396882089081
fitted_2zone_macro_ecm,E79,128.78,514.067818731785,521.9806624651637,528.7546690142631,522.5752985690307,3.6099999999999994,101.04406434604074,0.5485208323509846,0.9122179614742113,-0.843845384338454,-1.0971043345583686
fitted_2zone_macro_ecm,E79,134.26000000000002,505.8507237466473,515.9670789746299,522.5752985690307,516.5584321281998,3.61,100.12876460847286,0.5226356149808015,0.910512484471466,-0.8207022739911644,-1.4026180150297025
