simulation_id,flow_lpm,irradiance,power_scale,nominal_incident_flux_W_m2,scaled_incident_flux_W_m2,nominal_receiver_absorbed_W,scaled_receiver_absorbed_W,participating_absorbed_W,core_absorbed_W,perim_absorbed_W,spill_capture,flux_receiver_fraction,flux_spillover_fraction,f_perim_source,beta_perim_1_m,core_front_cell_source_fraction,perim_front_cell_source_fraction,core_downstream_source_fraction,perim_downstream_source_fraction,T8_model,T8_experiment,T12_perim_model,T12_perim_experiment,T11_perim_model,T11_perim_experiment,T9_core_model,T9_core_experiment,T10_core_model,T10_core_experiment,T3_model,T3_experiment,T2_model,T2_experiment,T12_minus_T8_model,T12_minus_T8_experiment,T11_minus_T8_model,T11_minus_T8_experiment,T12_minus_T9_model,T12_minus_T9_experiment,T11_minus_T10_model,T11_minus_T10_experiment,mean_nu,mean_effectiveness,receiver_gas_heat,rear_tube_gas_heat,active_flow_fraction,G_core_perim_W_m_K,C_perim_eff_J_K,C_receiver_participating_eff_J_K,C_rear_eff_J_K,C_total_with_rear_eff_J_K,f_core_rear,G_receiver_rear_W_K,G_rear_tube_W_K,G_rear_cavity_W_K,G_rear_axial_W_K,T_rear_inlet,T_rear_mid,T_rear_exit,flange_scale,flange_cool_gain,flange_cool_tau_s,flange_gate_end,effective_flange_scale_end,k_core_axial_scale
E67,15.2805125,456000.0,1.2704443482523613,456000.0,579322.6228030768,164.61599999999999,209.1354668319107,209.1354668319107,85.47950754395254,123.65595928795815,0.635231789233087,0.06920265203911855,0.9307973479608814,0.5912720647586029,2.94277641876593,1.0,0.04821373738131644,0.0,0.9517862626186836,673.1096579493271,931.6279999999999,673.24560959833,991.103,606.34695625265,878.055,612.0129590337301,966.6659999999999,539.4457803376933,824.995,507.73536507125743,763.414,374.6078067138572,326.43699999999995,0.13595164900289092,59.47500000000002,-66.76270169667714,-53.57299999999998,61.23265056459991,24.437000000000012,66.90117591495664,53.059999999999945,9.009922188246811,0.9126265009600065,65.85548748856023,-10.624849754989908,1.0,10.58514123907342,150.0,222.52693256582086,80.0,302.52693256582086,0.9993597380772297,0.9606873996518623,0.0,1.771499352885161,4.521902076815926,451.2932500968383,446.43400857840874,429.94266744429945,0.1014799960839941,4.8809313715223235,113.68330754703565,2.3128135834238103e-11,0.10147999609544986,0.04734319105878005
E68,12.499871559633025,456000.0,1.2704443482523613,456000.0,579322.6228030768,164.61599999999999,209.1354668319107,209.1354668319107,85.47950754395254,123.65595928795815,0.635231789233087,0.06920265203911855,0.9307973479608814,0.5912720647586029,2.94277641876593,1.0,0.04821373738131644,0.0,0.9517862626186836,725.0609942633398,1012.649,712.8661661566666,1047.717,629.7071041463745,898.751,652.6901944290096,1020.928,560.6611750260785,850.0989999999999,526.0887182099883,773.207,393.8849835554009,338.52,-12.194828106673185,35.0680000000001,-95.35389011696532,-113.89800000000002,60.17597172765704,26.7890000000001,69.04592912029602,48.652000000000044,7.933431563109149,0.9331785435859682,57.91533361470823,-11.385671052512,1.0,10.58514123907342,150.0,222.52693256582086,80.0,302.52693256582086,0.9993597380772297,0.9606873996518623,0.0,1.771499352885161,4.521902076815926,477.86346643917426,470.6114642383036,450.3317691291985,0.1014799960839941,4.8809313715223235,113.68330754703565,2.3128135834238125e-11,0.10147999609544986,0.04734319105878005
E69,10.499733944954128,456000.0,1.2704443482523613,456000.0,579322.6228030768,164.61599999999999,209.1354668319107,209.1354668319107,85.47950754395254,123.65595928795815,0.635231789233087,0.06920265203911855,0.9307973479608814,0.5912720647586029,2.94277641876593,1.0,0.04821373738131644,0.0,0.9517862626186836,769.329635104298,1058.429,741.5106869181761,1070.73,642.7459877535857,896.755,681.3488525958999,1044.378,571.6227683038215,852.837,535.2729445052075,769.76,404.1715989872746,344.308,-27.818948186121816,12.30099999999993,-126.58364735071223,-161.6740000000001,60.16183432227626,26.35200000000009,71.12321944976418,43.918000000000006,7.139820729653218,0.9474186353843261,51.09799642385632,-11.471552526097605,1.0,10.58514123907342,150.0,222.52693256582086,80.0,302.52693256582086,0.9993597380772297,0.9606873996518623,0.0,1.771499352885161,4.521902076815926,494.84112056788626,485.0575300238432,461.35025013429987,0.1014799960839941,4.8809313715223235,113.68330754703565,2.3128135834238125e-11,0.10147999609544986,0.04734319105878005
E70,9.107139705882352,456000.0,1.2704443482523613,456000.0,579322.6228030768,164.61599999999999,209.1354668319107,209.1354668319107,85.47950754395254,123.65595928795815,0.635231789233087,0.06920265203911855,0.9307973479608814,0.5912720647586029,2.94277641876593,1.0,0.04821373738131644,0.0,0.9517862626186836,807.555131981555,1152.474,762.8140025570303,1120.277,650.0250912613274,912.173,701.8807440374052,1093.725,577.21393103675,871.483,539.6090747509155,779.518,409.6828431733277,352.421,-44.741129424524615,-32.19699999999989,-157.5300407202276,-240.30099999999993,60.933258519625156,26.552000000000135,72.8111602245774,40.690000000000055,6.5491496422849185,0.9572899346892401,44.655143166035685,-11.585436426879735,1.0,10.58514123907342,150.0,222.52693256582086,80.0,302.52693256582086,0.9993597380772297,0.9606873996518623,0.0,1.771499352885161,4.521902076815926,506.18306645687386,493.96559795705394,467.3294112968582,0.1014799960839941,4.8809313715223235,113.68330754703565,2.3128135834238125e-11,0.10147999609544986,0.04734319105878005
E71,7.126846153846151,456000.0,1.2704443482523613,456000.0,579322.6228030768,164.61599999999999,209.1354668319107,209.1354668319107,85.47950754395254,123.65595928795815,0.635231789233087,0.06920265203911855,0.9307973479608814,0.5912720647586029,2.94277641876593,1.0,0.04821373738131644,0.0,0.9517862626186836,870.7793384506449,1203.298,793.2999537246997,1120.348,658.4722450550412,882.823,728.9519884734877,1095.306,582.916975005934,847.476,544.4060334462848,753.56,417.04667414539017,356.00399999999996,-77.47938472594524,-82.95000000000005,-212.30709339560372,-320.475,64.34796525121192,25.041999999999916,75.55527004910721,35.34699999999998,5.6766725889755705,0.9706014277231664,35.48842381321135,-11.323090340275423,1.0,10.58514123907342,150.0,222.52693256582086,80.0,302.52693256582086,0.9993597380772297,0.9606873996518623,0.0,1.771499352885161,4.521902076815926,522.2506447434539,505.8185377652578,474.9153292122487,0.1014799960839941,4.8809313715223235,113.68330754703565,2.3128135834238125e-11,0.10147999609544986,0.04734319105878005
E72,18.707575757575754,304000.0,1.1831938200144705,304000.0,359690.92128439905,109.744,129.84842258366805,129.84842258366805,53.07267765697504,76.77574492669302,0.635231789233087,0.06920265203911855,0.9307973479608814,0.5912720647586029,2.94277641876593,1.0,0.04821373738131644,0.0,0.9517862626186836,508.4413640388675,737.656,511.4402273114697,797.899,477.3971089294091,733.977,472.40619588447817,771.112,436.81330146664965,684.1869999999999,419.33539287122227,652.9549999999999,336.5716965320454,309.928,2.9988632726021933,60.24300000000005,-31.04425510945839,-3.6789999999999736,39.03403142699153,26.787000000000035,40.58380746275947,49.79000000000008,10.771269524376997,0.8764954575970743,45.64427066566636,-5.76692353694826,1.0,10.58514123907342,150.0,222.52693256582086,80.0,302.52693256582086,0.9993597380772297,0.9606873996518623,0.0,1.771499352885161,4.521902076815926,380.42810713225816,378.41999324373563,370.09525042362725,0.1014799960839941,4.8809313715223235,113.68330754703565,1.1708618764976762e-10,0.10147999614198888,0.04734319105878005
E73,13.170870967741934,304000.0,1.1831938200144705,304000.0,359690.92128439905,109.744,129.84842258366805,129.84842258366805,53.07267765697504,76.77574492669302,0.635231789233087,0.06920265203911855,0.9307973479608814,0.5912720647586029,2.94277641876593,1.0,0.04821373738131644,0.0,0.9517862626186836,560.8228634005918,837.694,552.2320030098629,894.482,501.12120403031884,791.76,514.5764302778341,867.5509999999999,458.7535690912426,747.4,437.7687148311405,694.626,355.3082711871898,325.12,-8.590860390728949,56.78800000000001,-59.70165937027298,-45.93399999999997,37.65557273202876,26.93100000000004,42.367634939076254,44.360000000000014,8.801278282181356,0.9160352257760742,37.6518777537227,-6.4447238157802005,1.0,10.58514123907342,150.0,222.52693256582086,80.0,302.52693256582086,0.9993597380772297,0.9606873996518623,0.0,1.771499352885161,4.521902076815926,406.875169970389,402.58970889679205,390.29175609492796,0.1014799960839941,4.8809313715223235,113.68330754703565,1.1708618764982932e-10,0.10147999614198888,0.04734319105878005
E74,9.023245901639344,304000.0,1.1831938200144705,304000.0,359690.92128439905,109.744,129.84842258366805,129.84842258366805,53.07267765697504,76.77574492669302,0.635231789233087,0.06920265203911855,0.9307973479608814,0.5912720647586029,2.94277641876593,1.0,0.04821373738131644,0.0,0.9517862626186836,628.8023938465665,948.538,590.6933106374338,962.509,514.8053269665526,804.0,552.730808646324,935.491,469.93870800085557,767.8009999999999,446.3946856684411,697.672,365.4631168349226,333.964,-38.10908320913268,13.971000000000004,-113.9970668800139,-144.538,37.962501991109775,27.01800000000003,44.866618965697,36.19900000000007,7.019987220505212,0.9489223002873127,27.40787705502534,-6.591988511011266,1.0,10.58514123907342,150.0,222.52693256582086,80.0,302.52693256582086,0.9993597380772297,0.9606873996518623,0.0,1.771499352885161,4.521902076815926,427.40264245374317,419.075422116066,401.53581689472196,0.1014799960839941,4.8809313715223235,113.68330754703565,1.1708618764982932e-10,0.10147999614198888,0.04734319105878005
E75,6.944410852713178,304000.0,1.1831938200144705,304000.0,359690.92128439905,109.744,129.84842258366805,129.84842258366805,53.07267765697504,76.77574492669302,0.635231789233087,0.06920265203911855,0.9307973479608814,0.5912720647586029,2.94277641876593,1.0,0.04821373738131644,0.0,0.9517862626186836,678.964856954781,1008.725,611.9759335051887,979.689,519.8026724042452,788.678,571.789833502501,954.178,473.30859408841695,757.393,449.2368893129626,681.066,370.07690142745065,336.517,-66.98892344959233,-29.036000000000058,-159.1621845505358,-220.04700000000003,40.18610000268768,25.510999999999967,46.49407831582823,31.284999999999968,6.0280811849266165,0.9650932948393112,21.46180339787724,-6.441968316655476,1.0,10.58514123907342,150.0,222.52693256582086,80.0,302.52693256582086,0.9993597380772297,0.9606873996518623,0.0,1.771499352885161,4.521902076815926,438.5049991440596,426.9994091300361,406.3253624423754,0.1014799960839941,4.8809313715223235,113.68330754703565,1.1708618764982932e-10,0.10147999614198888,0.04734319105878005
E76,4.526673611111114,304000.0,1.1831938200144705,304000.0,359690.92128439905,109.744,129.84842258366805,129.84842258366805,53.07267765697504,76.77574492669302,0.635231789233087,0.06920265203911855,0.9307973479608814,0.5912720647586029,2.94277641876593,1.0,0.04821373738131644,0.0,0.9517862626186836,756.7379309871415,1067.693,636.6991848499123,970.472,524.2602665420482,751.1579999999999,590.1422832365264,947.353,475.78189607734663,726.308,452.01491035472776,647.019,375.99471360969096,338.123,-120.03874613722917,-97.221,-232.4776644450933,-316.5350000000001,46.55690161338589,23.119000000000028,48.47837046470153,24.84999999999991,4.736674403828334,0.9828014082573644,14.282749050190638,-5.963443553751308,1.0,10.58514123907342,150.0,222.52693256582086,80.0,302.52693256582086,0.9993597380772297,0.9606873996518623,0.0,1.771499352885161,4.521902076815926,452.3450277218991,436.07872474076146,411.9218933901889,0.1014799960839941,4.8809313715223235,113.68330754703565,1.1708618764982932e-10,0.10147999614198888,0.04734319105878005
