phase,simulation_id,sensor,rmse_K,steady_error_K,t90_error_s
heating_validation,E73,T9,227.16071905098696,-246.76173650522685,-350.0
heating_validation,E73,T10,117.66934349229206,-151.98005033145694,-1300.0
heating_validation,E73,T3,82.13107936761376,-114.65489940351472,-1350.0
heating_validation,E73,T2,4.183822453817579,-0.6953654539018999,-700.0
heating_training,E74,T8,198.60588209826494,-194.51858836913152,100.0
heating_training,E74,T12,223.5024995230506,-233.47768201291706,-100.0
heating_training,E74,T11,96.59102551008718,-121.7362991390238,-1000.0
heating_training,E74,T9,186.03871079370725,-202.21415422554605,-500.0
heating_training,E74,T10,64.33197691724486,-77.60210040760239,-1500.0
heating_training,E74,T3,49.56402722326313,-30.387592946976724,-1650.0
heating_training,E74,T2,8.836228378366913,3.1366221807950865,-850.0
heating_validation,E75,T8,159.3518126022134,-155.8365519855049,100.0
heating_validation,E75,T12,155.52660413037026,-167.1821378423183,-250.0
heating_validation,E75,T11,34.685508144726924,-40.224440386856145,-1150.0
heating_validation,E75,T9,120.05892451535722,-136.4924217064737,-600.0
heating_validation,E75,T10,62.32011549186896,0.37064858136238854,-1650.0
heating_validation,E75,T3,91.37965500068874,47.14277021036787,-1650.0
heating_validation,E75,T2,13.973745101409753,10.285470402973147,-900.0
heating_training,E76,T8,60.92073826010688,-51.11320238712199,50.0
heating_training,E76,T12,31.442034542838666,-30.762774413785337,-300.0
heating_training,E76,T11,107.35992164088726,94.84398272182511,-1100.0
heating_training,E76,T9,29.37681400304949,-1.0829679138639676,-600.0
heating_training,E76,T10,154.80367336563185,130.98018099145168,-1500.0
heating_training,E76,T3,184.60896471334232,170.13473971841654,-1500.0
heating_training,E76,T2,24.538278788343924,24.77888497001237,-1100.0
heating_training,E77,T8,58.62989868262819,-67.84172542821949,-300.0
heating_training,E77,T12,124.0439372870122,-136.6365354448422,-250.0
heating_training,E77,T11,85.93634542727773,-104.7789257474837,-550.0
heating_training,E77,T9,95.97424765222884,-114.02072665216986,-600.0
heating_training,E77,T10,49.404381539497,-70.33998800529253,-1100.0
heating_training,E77,T3,39.728310550966,-60.81972159753684,-1000.0
heating_training,E77,T2,6.202051892044336,1.1246227229457304,-441.0
heating_validation,E78,T8,62.2787211174108,-70.40161627706766,-300.0
heating_validation,E78,T12,123.28297757897246,-138.9718042890638,-400.0
heating_validation,E78,T11,69.055859645836,-89.59046931813566,-1100.0
heating_validation,E78,T9,96.05812743051307,-114.63901707726268,-800.0
heating_validation,E78,T10,42.197961813607044,-56.97483184441012,-1600.0
heating_validation,E78,T3,30.947288303197908,-39.42376737352129,-1550.0
heating_validation,E78,T2,6.198343141632084,5.189984734584868,-600.0
heating_training,E79,T8,58.35891536005035,-65.68567346992404,-300.0
heating_training,E79,T12,111.62007607250243,-126.26302563284014,-400.0
heating_training,E79,T11,46.82918437220432,-65.00536506139383,-1050.0
heating_training,E79,T9,84.24310836157092,-101.63158912864003,-750.0
heating_training,E79,T10,33.01529836958251,-33.54909614763028,-1500.0
heating_training,E79,T3,31.813570626058016,-12.786328787148591,-1500.0
heating_training,E79,T2,7.041238299404117,7.250903953459954,-800.0
heating_validation,E80,T8,44.58623949442392,-50.14222911635238,-300.0
heating_validation,E80,T12,90.17211029241057,-103.60147947514884,-500.0
heating_validation,E80,T11,25.848206470580696,-35.11059269756265,-1150.0
heating_validation,E80,T9,63.97482963742138,-78.51539367076305,-850.0
heating_validation,E80,T10,40.220108277512864,-4.938025868170143,-1550.0
heating_validation,E80,T3,51.058347185636165,17.712655172225368,-1500.0
heating_validation,E80,T2,10.18599077044753,9.866696709470773,-850.0
heating_training,E81,T8,8.597727767649497,3.3928942979712247,-250.0
heating_training,E81,T12,32.4170252236583,-36.74748313272926,-450.0
heating_training,E81,T11,49.18375514355612,35.055259561018374,-1050.0
heating_training,E81,T9,23.7537673960042,-11.502232134461224,-750.0
heating_training,E81,T10,84.57561258505555,63.07805527331061,-1350.0
heating_training,E81,T3,100.8551234752763,85.5542555814443,-1350.0
heating_training,E81,T2,13.80280145439235,16.19329987307674,-850.0
cooling_validation,C69,T8,45.528995115165166,9.047802678693074,-50.0
cooling_validation,C69,T12,23.024437184322597,18.191636893887164,-250.0
cooling_validation,C69,T11,24.860606423282164,47.23988788980273,-550.0
cooling_validation,C69,T9,64.10905941676107,9.48210475998718,-600.0
cooling_validation,C69,T10,58.75545676517372,28.68117204752832,-850.0
cooling_validation,C69,T3,45.331625986922404,49.02014301816257,-750.0
cooling_validation,C69,T2,22.20465594038614,1.9250744963354691,-100.0
cooling_validation,C80,T8,15.629419948524399,15.008991449145526,-450.0
cooling_validation,C80,T12,14.97572836203482,22.953687233851383,-700.0
cooling_validation,C80,T11,22.826468580349253,40.45238664766555,-850.0
cooling_validation,C80,T9,33.47483207821421,20.777589911855046,-950.0
cooling_validation,C80,T10,28.425468579904738,34.75591624509008,-1050.0
cooling_validation,C80,T3,29.478887956292454,45.03717832916033,-1050.0
cooling_validation,C80,T2,12.863050413335866,1.6691032944568178,-350.0
cooling_validation,C81,T8,23.012590064032228,28.03289571339957,-450.0
cooling_validation,C81,T12,26.04179855582071,40.12781369862341,-950.0
cooling_validation,C81,T11,38.306116781973884,58.0246938360699,-850.0
cooling_validation,C81,T9,32.61250733079649,38.49211194623854,-1150.0
cooling_validation,C81,T10,36.628796884302474,54.30773875426928,-1000.0
cooling_validation,C81,T3,45.05709009994978,64.22450183604445,-1050.0
cooling_validation,C81,T2,11.396598892085391,3.9021432450657585,-700.0
