phase,simulation_id,time_s,model_T8_K,observed_T8_K,model_T12_K,observed_T12_K,model_T11_K,observed_T11_K,model_T9_K,observed_T9_K,model_T10_K,observed_T10_K,model_T3_K,observed_T3_K,model_T2_K,observed_T2_K
heating_training,E67,600.0,779.2968327314137,945.481,738.0230176276989,947.425,678.7185707473151,718.056,777.1817103883155,908.976,726.7917103757432,639.185,662.024325800899,522.261,295.94844521261496,294.03099999999995
heating_training,E67,650.0,785.5804751664297,950.697,746.6772919891264,957.418,688.2899260447941,730.835,779.349193623084,919.996,729.8177251312983,651.1659999999999,671.5091777035119,536.413,296.7371445213547,294.145
heating_training,E67,700.0,790.4812675099669,955.255,753.6415711299525,966.3199999999999,696.0726706661222,743.392,781.1413031470871,930.026,732.3426378378252,663.016,679.226221086301,550.509,297.6283649764248,294.32599999999996
heating_training,E67,750.0,794.3038952490829,955.7379999999999,759.2464876729301,972.053,702.4206601347572,753.972,782.5950494745704,936.941,734.4598860550525,673.497,685.5293526583362,562.942,298.6104982263563,294.496
heating_training,E67,800.0,797.2914118181166,959.4789999999999,763.7742885779048,977.4549999999999,707.616336934588,763.094,783.802177611335,942.962,736.2485818462849,682.845,690.6958156677435,574.229,299.6704283658888,294.692
heating_training,E67,850.0,799.6920591153644,961.689,767.4632154895252,982.935,711.8891890325153,772.385,784.8643085984701,949.114,737.7774709699053,692.27,694.9482109122737,586.5219999999999,300.79439305611845,294.95399999999995
heating_training,E67,900.0,801.6447198986165,962.116,770.5220318755813,986.364,715.4459748407489,780.284,785.8843431575447,953.384,739.1613115713577,700.508,698.4873260018467,596.6769999999999,301.96878547412393,295.22999999999996
heating_training,E67,950.0,803.1892654719445,963.689,773.0698907412382,989.629,718.4479174647514,787.754,786.8035125712837,957.206,740.4550629816503,708.5129999999999,701.4798917993975,606.607,303.1806002520806,295.532
heating_training,E67,1000.0,804.4413337358577,965.2819999999999,775.189230483274,994.1569999999999,720.9895433186842,794.189,787.5891519786235,961.788,741.6099039351136,715.48,704.0216823360915,614.825,304.417748334074,295.83
heating_training,E67,1050.0,805.4352259110977,963.408,776.9729018940192,997.732,723.160785614461,801.0699999999999,788.2935501555876,964.0079999999999,742.6591038052419,723.037,706.199103112863,622.938,305.6691813630114,296.166
heating_training,E67,1100.0,806.2740708845123,963.127,778.4806240777204,998.2529999999999,725.0238476406373,807.693,788.9206343525036,966.021,743.5932073880724,730.351,708.0732186789904,631.546,306.9251711018221,296.543
heating_training,E67,1150.0,806.9818377180854,960.8299999999999,779.7906399964672,997.732,726.6478229934572,812.467,789.5444712524311,966.443,744.4710945638293,735.948,709.7085054083473,638.8399999999999,308.1772994328652,296.935
heating_training,E67,1200.0,807.5696470997315,959.7379999999999,780.9291131560792,997.293,728.0829426361948,816.3919999999999,790.1149252625759,966.6179999999999,745.3050137685841,740.795,711.1590386522334,645.547,309.4183994255508,297.36499999999995
heating_training,E67,1250.0,808.0750650574369,959.459,781.9256015175472,998.155,729.3580504755691,820.221,790.6385805982699,967.732,746.0797090309533,745.568,712.4530760863723,651.79,310.64250691811617,297.842
heating_training,E67,1300.0,808.493769827995,958.593,782.8061631811422,999.324,730.5039794388751,824.156,791.1223646005516,969.259,746.8125081253085,750.065,713.6212671258063,657.969,311.8449137714988,298.337
heating_training,E67,1350.0,808.8847313623882,959.971,783.5895974453796,1000.691,731.5360053497027,827.909,791.5740057756609,970.793,747.4864839674655,754.442,714.6776943418067,663.902,313.02188586536244,298.86499999999995
heating_training,E67,1400.0,809.2649950323248,961.14,784.3187862277153,1001.857,732.48350276014,831.9259999999999,792.061468939745,972.268,748.1444183773065,758.939,715.6472399608308,670.017,314.1705087082041,299.448
heating_training,E67,1450.0,809.5762750583973,959.132,784.9916295923384,1002.353,733.3734597183143,835.31,792.5214173101012,973.086,748.8123389329224,763.0429999999999,716.5621964409492,675.245,315.28865266714536,300.01399999999995
heating_training,E67,1500.0,809.8483393058391,960.8729999999999,785.5912849265292,1003.879,734.1973356386716,838.6809999999999,792.9010162933582,974.5799999999999,749.4258516585762,767.0519999999999,717.4169809746443,680.717,316.3747253357006,300.644
heating_training,E67,1550.0,810.0852086526087,960.36,786.1378917499776,1003.5219999999999,734.9598190441046,841.977,793.2544583985269,974.894,749.9925479394791,770.9179999999999,718.2121491827994,685.712,317.4276930747104,301.243
heating_training,E67,1600.0,810.3258779623129,958.961,786.6423854168594,1003.0849999999999,735.667739354617,844.481,793.597112766298,974.788,750.5184986315493,774.1279999999999,718.9530325941776,690.2339999999999,318.4469460875165,301.84999999999997
heating_training,E67,1650.0,810.5047108804755,957.069,787.1127163762393,1002.448,736.3397645407689,846.79,793.9235811634003,974.446,751.0447150000307,777.208,719.6594956968707,694.6769999999999,319.4321707397308,302.51099999999997
heating_training,E67,1700.0,810.719351946417,955.092,787.5405917625078,1000.703,736.9618620782755,848.728,794.2150306142154,973.215,751.5088646705939,779.741,720.3173765180019,698.333,320.3832235225981,303.11699999999996
heating_training,E67,1750.0,810.8498706177213,954.569,787.9508898397968,999.749,737.5620555452314,850.108,794.514914440107,972.321,751.9964534782785,781.96,720.9534502695639,701.8389999999999,321.30024605152687,303.736
heating_training,E67,1800.0,810.9772742804056,954.257,788.2980524920539,999.802,738.1156275037645,851.733,794.7076339552691,972.346,752.4087639897664,784.309,721.5494116009753,705.354,322.18359015222046,304.39799999999997
heating_training,E67,1850.0,811.0921814998804,955.423,788.6289618011257,1000.2869999999999,738.632186822361,853.41,794.9321018449139,972.794,752.7948659261896,786.5849999999999,722.1057165650546,708.4549999999999,323.0337780593786,305.012
heating_training,E67,1900.0,811.2250884622867,956.5889999999999,788.9406495976529,1001.2049999999999,739.1210080615551,855.321,795.1563267292477,973.619,753.1668585480431,788.891,722.6338729262097,711.199,323.8515712413323,305.64099999999996
heating_training,E67,1950.0,811.3156576300421,955.79,789.2401094699852,1002.038,739.5965920463918,857.5169999999999,795.3803269150266,974.564,753.556516807706,791.4449999999999,723.1495890417876,714.434,324.63796483157137,306.32899999999995
heating_training,E67,2000.0,811.3961892155088,954.0029999999999,789.5027672568151,1001.9,740.0458883867498,859.3389999999999,795.5422075640035,974.6419999999999,753.9085757078876,793.648,723.6433746157118,717.367,325.3940711908489,306.96999999999997
heating_training,E67,2050.0,811.4832181380762,952.7099999999999,789.7532247758477,1001.518,740.4700306633451,860.814,795.718746132297,974.4119999999999,754.2362679919587,795.635,724.1108490875648,720.104,326.1209852605158,307.613
heating_training,E67,2100.0,811.5929952606891,953.5169999999999,790.0013564657693,1001.712,740.879244815599,862.091,795.9200790589947,974.4929999999999,754.5633224404231,797.485,724.5615119130142,722.6320000000001,326.81986793643773,308.293
heating_training,E67,2150.0,811.7054771834077,954.617,790.2540106502597,1001.542,741.284407700093,863.542,796.1454416330582,974.592,754.9095713763029,799.309,725.006667309198,724.988,327.4918210864047,308.94
heating_training,E67,2200.0,811.8057071714811,952.0889999999999,790.4979237179921,1001.03,741.6849785345838,864.771,796.3506912138794,974.2049999999999,755.2589368384231,801.012,725.448766256231,727.544,328.13786874136935,309.602
heating_training,E67,2250.0,811.910314198356,952.5509999999999,790.7311182157647,1000.208,742.0733476587768,865.6659999999999,796.5405865101355,973.494,755.5880795310279,802.425,725.8793022338344,729.6089999999999,328.7589840684231,310.21799999999996
heating_training,E67,2300.0,811.9983859663472,950.836,790.9565935639639,999.5509999999999,742.4525984421065,866.4019999999999,796.7232333496296,972.929,755.9111311225552,803.709,726.3010358301349,731.569,329.3561080360473,310.83
heating_training,E67,2350.0,812.1199357681281,950.7719999999999,791.1753181598591,999.535,742.8171248901642,867.215,796.9068266391532,972.891,756.2100325602087,805.009,726.7072604887533,733.453,329.93024802263375,311.46799999999996
heating_training,E67,2400.0,812.230705010603,949.99,791.4044200220842,999.3349999999999,743.1820330326307,868.174,797.1237385441808,972.744,756.531905550924,806.313,727.1115338616465,735.324,330.4823780368482,312.058
heating_training,E67,2450.0,812.2747150837778,948.415,791.6043051218605,998.304,743.5429370431827,868.793,797.2593145983537,971.823,756.8497207211773,807.472,727.5178266387856,736.95,331.0134476502809,312.635
heating_training,E67,2500.0,812.3085614714072,949.93,791.7623211404223,998.3,743.8726257582689,869.323,797.3207628412665,971.576,757.0944049449822,808.4359999999999,727.8974027797472,738.574,331.5243728552887,313.253
heating_training,E67,2550.0,812.371545426417,950.8629999999999,791.9161768580801,999.054,744.1765571228051,870.217,797.422119646378,972.1469999999999,757.3073894197286,809.571,728.2475280643475,740.123,332.01608474973057,313.80899999999997
heating_training,E67,2600.0,812.4500310726424,951.547,792.0807634143654,999.8829999999999,744.4762597016143,871.331,797.5716588555368,972.901,757.5454348382843,810.9,728.5899393573392,741.78,332.4895266145553,314.41499999999996
heating_training,E67,2650.0,812.5446781591087,952.322,792.2529852671032,1000.2049999999999,744.7780880836908,872.4159999999999,797.7407012737398,973.263,757.8058670590115,812.178,728.9332804400448,743.4369999999999,332.9455673398176,314.96799999999996
heating_training,E67,2700.0,812.58191796659,950.365,792.4164044801324,999.963,745.084999865433,873.252,797.8752431676737,973.2049999999999,758.0861145307398,813.3249999999999,729.2847418284848,744.865,333.3850359193069,315.508
heating_training,E67,2750.0,812.6526283513601,949.35,792.5550201824587,999.095,745.3706143486526,873.845,797.9626057892514,972.489,758.3074879460819,814.295,729.6174356233706,746.278,333.808713037341,316.078
heating_training,E67,2800.0,812.7725009135435,947.946,792.7216672734033,998.558,745.6514033339967,874.2049999999999,798.1451570038994,971.971,758.5393817642941,815.009,729.9381020639917,747.461,334.21737650338935,316.616
heating_training,E67,2850.0,812.8287574809356,948.2139999999999,792.892053835283,998.358,745.9495956364755,874.54,798.3122844067249,971.699,758.8269780351156,815.673,730.2778779390759,748.614,334.61176775463855,317.13199999999995
heating_training,E67,2900.0,812.8662989288799,948.404,793.0227004016438,998.432,746.2319400015901,875.098,798.3766609439219,971.762,759.0599553332979,816.438,730.6086198905123,749.8820000000001,334.9924536703577,317.662
heating_training,E67,2950.0,812.9108306061828,946.838,793.1441351107379,998.067,746.4927269547793,875.509,798.4520073321214,971.437,759.2518303362068,817.115,730.9160103949332,751.028,335.3599396446688,318.145
heating_training,E67,3000.0,812.9601701360995,945.62,793.2638818469719,998.304,746.7441822776442,876.05,798.543765024057,971.6329999999999,759.4437109199492,817.889,731.212390870354,751.943,335.71472018682334,318.652
heating_training,E67,3050.0,813.0068154935853,947.942,793.3816905119277,998.97,746.9917799243102,876.524,798.6400904256647,972.026,759.6434537786407,818.6089999999999,731.5047270302656,752.847,336.05743543507833,319.13399999999996
heating_training,E67,3100.0,813.0666883739882,946.183,793.4984162933359,999.471,747.2346283826453,877.3389999999999,798.7413938056477,972.59,759.8414425173124,819.4929999999999,731.7918954670128,753.822,336.388785329702,319.59799999999996
heating_training,E67,3150.0,813.0983928684278,947.278,793.6125625792826,999.0939999999999,747.4785278215305,877.976,798.8360633698092,972.338,760.0522336169012,820.345,732.0809221572055,755.016,336.70940292177744,320.12399999999997
heating_training,E67,3200.0,813.1453836496944,946.712,793.7128679707652,998.256,747.7114279028868,878.293,798.9046461971787,971.739,760.2358831883862,820.92,732.3604303996801,755.913,337.01989633106217,320.575
heating_training,E67,3250.0,813.1979730312427,946.56,793.8214085140621,997.847,747.9405564744671,878.362,799.0066324573427,971.3,760.4236074745246,821.3059999999999,732.6336011029193,756.631,337.3207244639128,321.03999999999996
heating_training,E67,3300.0,813.2626132910653,947.1229999999999,793.9324039365862,997.579,748.169932942299,878.6089999999999,799.1140401893016,971.0,760.6185667386818,821.7379999999999,732.9064137589138,757.373,337.6123071311563,321.50699999999995
heating_training,E67,3350.0,813.353591846777,945.468,794.0560919187217,997.482,748.4012809869361,878.8199999999999,799.2519981481748,970.9019999999999,760.8219520711618,822.167,733.1788015118829,758.0419999999999,337.8950454970975,321.94399999999996
heating_training,E67,3400.0,813.3861474341359,942.838,794.1776042211849,996.877,748.6430896131601,879.087,799.3648709037633,970.444,761.0526770636618,822.624,733.4636934376397,758.7639999999999,338.1692792737599,322.38899999999995
heating_training,E67,3450.0,813.4019649748955,944.692,794.2624249835487,996.117,748.8681065039918,879.1039999999999,799.3881943578405,969.77,761.2283899645829,822.9069999999999,733.7374071651528,759.396,338.4352972413758,322.77299999999997
heating_training,E67,3500.0,813.4221704662888,943.771,794.3390025635234,996.322,749.0735684126261,879.177,799.423870406904,969.855,761.3690979541863,823.1519999999999,733.9898098969184,759.736,338.6933374754899,323.16999999999996
heating_training,E67,3550.0,813.469898929261,944.607,794.4196584448106,996.293,749.270500922381,879.411,799.4915183410028,969.709,761.5098756276298,823.495,734.2309837495841,760.3009999999999,338.94372762718206,323.56399999999996
heating_training,E67,3600.0,813.4816702091296,944.8389999999999,794.5029956078621,997.088,749.4733301467901,879.794,799.5642343858707,970.3489999999999,761.6832315279198,823.967,734.478177662669,760.7919999999999,339.1869087236712,323.986
heating_training,E67,3650.0,813.4938589731917,943.7909999999999,794.5650393273135,997.481,749.6659622462206,880.332,799.5874089175959,970.731,761.8295064510802,824.55,734.7186083010739,761.45,339.42332087443435,324.371
heating_training,E67,3700.0,813.5642539689283,944.542,794.6421954415068,996.97,749.8494284915507,880.832,799.6720766736148,970.539,761.9643476507559,825.101,734.9450675125047,762.155,339.65334635358715,324.76599999999996
heating_training,E67,3750.0,813.6425225037538,943.56,794.7495268562111,995.617,750.0493429788074,880.688,799.8214427681003,969.3439999999999,762.1544421652096,825.312,735.1835883529492,762.6869999999999,339.87730456829627,325.17199999999997
heating_training,E67,3800.0,813.6902089076918,944.3199999999999,794.8529617401767,995.655,750.262028274663,880.5079999999999,799.9294608043527,969.244,762.3651082252225,825.357,735.4381302510496,763.005,340.0954105090106,325.522
heating_training,E67,3850.0,813.6982096021522,940.545,794.9317944676483,994.0799999999999,750.4684049452641,880.6419999999999,799.9678060786073,968.088,762.5448286773853,825.591,735.6911473460037,763.524,340.30787889370947,325.881
heating_training,E67,3900.0,813.7193625367245,939.569,794.9918281311567,992.978,750.6543546633472,879.994,799.9828349499696,966.722,762.6726776089348,825.341,735.9245012051946,763.718,340.5149759737696,326.238
heating_training,E67,3929.0,813.7152641325389,931.6279999999999,795.0247758942603,991.103,750.7539493506912,878.055,799.9976779446838,966.6659999999999,762.7396707436521,824.995,736.0498321050084,763.414,340.6327108654471,326.43699999999995
heating_validation,E68,0.0,293.44449999999995,294.839,293.44449999999995,293.585,293.44449999999995,293.493,293.44449999999995,293.60699999999997,293.44449999999995,293.66999999999996,293.44449999999995,293.688,293.44449999999995,293.464
heating_validation,E68,50.0,391.1685291224608,395.04499999999996,336.1388337693087,350.197,308.95470716617484,307.61699999999996,400.4490591592283,319.7,332.9827014920857,299.80699999999996,304.9196929363618,298.01399999999995,293.4456535588023,293.45799999999997
heating_validation,E68,100.0,487.19777312752177,552.832,403.21437153625163,472.90599999999995,350.62748052606946,368.618,529.096507210934,416.08799999999997,422.31444604690716,342.68899999999996,341.4552735771193,321.91999999999996,293.45205338422545,293.453
heating_validation,E68,150.0,569.8946913484544,675.702,474.6896651197418,577.13,405.43103459637325,425.735,633.0628848747739,511.938,516.8847809614246,389.541,392.05642297628583,344.582,293.46515288180547,293.471
heating_validation,E68,200.0,637.9805929340102,766.255,541.2454826761656,661.876,462.60581591787854,473.04699999999997,706.6712343154242,595.0799999999999,595.3874293769368,429.431,446.22814855014104,364.28999999999996,293.4896850128509,293.491
heating_validation,E68,250.0,692.8035968368469,835.5649999999999,599.4497909470639,735.066,516.1928132705167,515.683,756.2682729007876,670.4159999999999,653.9292072830101,465.121,497.7538891156506,380.299,293.5376784571574,293.53299999999996
heating_validation,E68,300.0,736.4361535750692,881.4789999999999,648.6359429173416,788.904,563.6162338253141,549.395,789.2156534579676,727.527,695.5219977973094,494.042,543.7628886432861,400.67499999999995,293.62833345465344,293.561
heating_validation,E68,350.0,770.95195292493,916.164,689.3966644845201,831.0559999999999,604.2094912384671,577.912,811.2988574780732,773.017,724.5894389593614,519.087,583.3654942281796,417.221,293.785289880773,293.60799999999995
heating_validation,E68,400.0,798.090282945017,942.081,722.7746639607235,867.308,638.2766999837083,604.1379999999999,826.4011128712682,812.697,745.0048588187317,541.9739999999999,616.723487036336,433.42499999999995,294.0328597825217,293.654
heating_validation,E68,450.0,819.409390844564,960.31,749.8887532984096,894.127,666.5059548753281,625.505,836.9612180823292,842.568,759.5347311412672,560.814,644.4372836083832,449.365,294.39245299358447,293.719
heating_validation,E68,500.0,836.1052177042488,975.043,771.8329894705762,916.249,689.7246692613329,644.059,844.6050027767111,867.606,770.1236157469916,577.731,667.2730485105823,465.08299999999997,294.8800951749822,293.77299999999997
heating_validation,E68,550.0,849.1547608037572,987.1809999999999,789.5356166595284,935.992,708.7419559001235,662.0509999999999,850.2534103371675,889.398,778.0406299876165,594.005,686.0063533996736,481.10799999999995,295.50512366653254,293.87899999999996
heating_validation,E68,600.0,859.4286203538868,995.86,803.8149313382447,950.818,724.2762132773547,677.008,854.5771291884541,906.635,784.0855853347504,607.8820000000001,701.3260443889186,494.669,296.27007924463675,293.94599999999997
heating_validation,E68,650.0,867.5302523966801,1001.882,815.3770726211636,963.369,736.9793764880683,690.625,858.0617983094168,921.51,788.871883519088,620.785,713.8608991365072,508.187,297.1712746625201,294.063
heating_validation,E68,700.0,873.9155597003909,1008.092,824.7588310035735,974.073,747.4003941951653,703.0319999999999,860.9101043179712,934.0029999999999,792.7890514194908,632.66,724.1522425702912,520.0699999999999,298.19997863521627,294.202
heating_validation,E68,750.0,879.0329938372886,1014.1949999999999,832.4053548447,984.3729999999999,755.9724168521352,715.1869999999999,863.3045627725465,945.99,796.0425554622129,644.352,732.6232566053658,531.421,299.3437555849297,294.36199999999997
heating_validation,E68,800.0,883.1093663820552,1016.922,838.6922406807392,992.417,763.0734161297471,725.847,865.4082379318684,955.442,798.8520403495323,654.643,739.6432050294508,541.423,300.58772254634385,294.544
heating_validation,E68,850.0,886.3949583358168,1021.178,843.8737999716291,999.259,768.9910952579069,735.652,867.2153771838143,963.351,801.3013521242849,664.125,745.5007188241076,551.072,301.9157294511983,294.762
heating_validation,E68,900.0,889.0357205944865,1023.201,848.1820034534873,1005.557,773.9576133905821,745.316,868.8188382136756,970.703,803.4705201496013,673.9639999999999,750.422632028021,561.0989999999999,303.3113421737904,295.02
heating_validation,E68,950.0,891.0904950050103,1025.897,851.7605703542827,1010.572,778.1598233087017,753.717,870.1735915632974,976.497,805.416372644836,682.37,754.5997175986976,570.2429999999999,304.7586307865536,295.303
heating_validation,E68,1000.0,892.8051401348634,1026.396,854.7367646241908,1015.091,781.7119598838564,761.5989999999999,871.3156864861621,981.7719999999999,807.0869291595673,690.374,758.1418257158962,579.226,306.2425125290865,295.60699999999997
heating_validation,E68,1050.0,894.2200563407823,1027.413,857.277402119641,1018.453,784.7502900124681,768.923,872.425033358994,985.965,808.6005616313732,697.924,761.1730548253265,587.683,307.7490700334633,295.924
heating_validation,E68,1100.0,895.3702786034282,1027.013,859.4423097773914,1022.05,787.3828527557691,776.098,873.410059799664,990.1129999999999,810.0046124724347,705.4259999999999,763.8077481069115,596.165,309.26572857787266,296.29999999999995
heating_validation,E68,1150.0,896.3499313957595,1028.73,861.302308807881,1024.893,789.6733447937538,782.4590000000001,874.3009451444061,993.514,811.2772523465912,712.0840000000001,766.1074089261473,603.776,310.7815277962826,296.671
heating_validation,E68,1200.0,897.1564072005576,1028.179,862.9234344599383,1027.579,791.6907562396129,788.486,875.1354951781494,996.617,812.4653663093454,718.473,768.1385173089637,611.028,312.2869643659193,297.075
heating_validation,E68,1250.0,897.7659878540668,1029.731,864.3188791930194,1029.9560000000001,793.4831859861453,794.54,875.8372449739876,999.439,813.5734307308961,724.93,769.9550528242625,618.469,313.7740884374513,297.543
heating_validation,E68,1300.0,898.2990647813373,1029.464,865.5157780467529,1031.835,795.0640651194218,799.831,876.4243695524193,1001.6569999999999,814.543029527387,730.614,771.568217032278,625.131,315.23640197861323,298.01399999999995
heating_validation,E68,1350.0,898.757024599842,1030.103,866.5824096236769,1033.409,796.4762532582793,804.7049999999999,877.0158799632495,1003.528,815.4409418051956,736.0039999999999,773.0127560550224,631.488,316.66879804301857,298.51399999999995
heating_validation,E68,1400.0,899.2092047835027,1029.7350000000001,867.5421917049426,1035.338,797.7529538182823,809.6419999999999,877.5932013954371,1005.683,816.2858129512155,741.509,774.322318453767,638.159,318.06728414525907,299.08299999999997
heating_validation,E68,1450.0,899.6259806769347,1030.451,868.4385622362744,1037.199,798.9319292064748,814.081,878.2088886481768,1007.7479999999999,817.1265206010968,746.544,775.5320368782842,643.996,319.42877972860407,299.659
heating_validation,E68,1500.0,899.9803008450813,1030.5929999999998,869.2595122589152,1039.097,800.0354756438378,818.427,878.7730457021506,1009.8,817.960574982281,751.4169999999999,776.6706337414773,649.711,320.75105380079435,300.24199999999996
heating_validation,E68,1550.0,900.315038800597,1029.632,870.0093201484096,1040.425,801.0619567487345,822.6229999999999,879.2859558424689,1011.337,818.7418963161127,756.208,777.7361058719816,655.159,322.0326134066611,300.85999999999996
heating_validation,E68,1600.0,900.5748820372278,1030.75,870.7003420656999,1041.3249999999998,802.0260237127964,826.682,879.764716119757,1012.5079999999999,819.4960098736257,760.9110000000001,778.7421698119482,660.7249999999999,323.2725182930671,301.50699999999995
heating_validation,E68,1650.0,900.856706410958,1028.946,871.3258244223782,1042.136,802.9198606238707,830.2719999999999,880.1834254995383,1013.5559999999999,820.1758566124248,765.027,779.6813627427373,665.653,324.470252909226,302.14099999999996
heating_validation,E68,1700.0,901.0619393438897,1028.345,871.918881485262,1042.711,803.7666394530169,833.588,880.6171508624643,1014.328,820.8496172217041,768.944,780.5729492645744,670.44,325.62564364214245,302.77099999999996
heating_validation,E68,1750.0,901.2920152423744,1026.7269999999999,872.4512596227046,1043.1399999999999,804.5571507657012,836.944,880.9734140196854,1014.9499999999999,821.4601163303594,772.896,781.4126075651922,675.229,326.7388354943912,303.44599999999997
heating_validation,E68,1800.0,901.5266652955011,1025.9,872.9748212695455,1043.2559999999999,805.3054410307979,839.8349999999999,881.3906744983975,1015.2669999999999,822.0538610920275,776.336,782.2055540333726,679.421,327.81028548442964,304.096
heating_validation,E68,1850.0,901.7385849778935,1026.317,873.4726601380055,1043.476,806.0280289449083,842.487,881.7849210920964,1015.621,822.653564968965,779.555,782.9739331257077,683.434,328.8407038681854,304.736
heating_validation,E68,1900.0,901.9924035971978,1026.498,873.9520398270929,1044.1619999999998,806.718031351283,845.069,882.1773478657898,1016.304,823.22206240705,782.63,783.7093708188103,687.222,329.8309868690659,305.399
heating_validation,E68,1950.0,902.1590552013902,1025.5169999999998,874.419443113302,1044.616,807.3969978174539,847.762,882.5689641658447,1016.901,823.8190022413512,785.837,784.434643212252,691.112,330.7823196408938,306.09499999999997
heating_validation,E68,2000.0,902.3306567708142,1027.63,874.8307731245137,1045.509,808.0414820092361,850.1809999999999,882.8496574569127,1017.737,824.3536717703132,788.771,785.1328749103737,694.623,331.6960414637415,306.784
heating_validation,E68,2050.0,902.4870929560708,1025.6,875.2287491862749,1046.0169999999998,808.6539620342996,852.625,883.1574292169693,1018.422,824.8562201996028,791.5609999999999,785.797480522694,697.979,332.57358777018953,307.46999999999997
heating_validation,E68,2100.0,902.6528762128175,1025.167,875.6031003921022,1046.6309999999999,809.2411269829586,855.009,883.4440825600064,1019.034,825.3387358445601,794.389,786.4377687471443,701.365,333.416417913935,308.21099999999996
heating_validation,E68,2150.0,902.8280242257144,1025.0639999999999,875.972208710734,1047.626,809.8081855110573,857.216,883.7545913016866,1019.982,825.8132216529287,796.952,787.056217015871,704.461,334.22598819109953,308.883
heating_validation,E68,2200.0,902.886735486206,1024.94,876.3114424596142,1048.7060000000001,810.3681350926272,859.387,884.0054342569503,1021.062,826.3076214730105,799.4929999999999,787.6725426336064,707.429,335.00359781305986,309.532
heating_validation,E68,2250.0,903.0144828278001,1025.132,876.5964362860199,1049.38,810.8818630544935,861.6229999999999,884.1641591511654,1021.803,826.6986312656737,802.0849999999999,788.2479454291757,710.468,335.75049039829315,310.21999999999997
heating_validation,E68,2300.0,903.1738834347173,1024.155,876.9089237756175,1050.548,811.3732272113232,863.691,884.4533445746866,1022.927,827.0903109011332,804.384,788.7913539839891,713.307,336.46790067537756,310.849
heating_validation,E68,2350.0,903.2801682417651,1021.971,877.2123072204267,1050.1999999999998,811.867778906012,865.794,884.7173456633698,1022.891,827.5286813634164,806.789,789.3394671963913,716.086,337.15703353743066,311.479
heating_validation,E68,2400.0,903.4274026647174,1022.4019999999999,877.4937246973279,1049.499,812.3422010053782,867.304,884.9403951230393,1022.353,827.9265000447995,808.817,789.8700609222067,718.674,337.819090676468,312.138
heating_validation,E68,2450.0,903.5937779568549,1021.048,877.7915689717953,1049.186,812.8073112938674,868.846,885.2278858705819,1022.193,828.3285044892007,810.778,790.3864685145032,721.239,338.4553378404506,312.81199999999995
